,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
198801,4.89,7.36,4.51,2.69,3.9,2.24,5.04,5.06,3.99,5.09
198802,4.11,4.67,7.71,6.5,5.67,8.93,4.5,2.89,3.97,6.03
198803,-0.41,-2.44,-1.26,-1.26,-2.43,-0.07,-3.22,-4.02,-4.36,-0.37
198804,0.82,-0.66,1.09,1.05,0.17,2.38,0.42,0.07,-0.92,0.69
198805,0.43,0.45,0.18,-1.22,-0.25,0.16,0.13,2.61,0.92,-0.71
198806,4.15,4.9,6.3,6.9,7.14,6.08,5.51,5.48,6.5,7.19
198807,-0.9,-0.07,-0.47,-0.68,-2.65,-2.87,-1.37,-2.18,-2.41,-0.77
198808,-1.53,-2.6,-3.36,-3.05,-2.5,-2.24,-2.66,-3.36,-3.4,-3.08
198809,4.73,4.75,6.1,3.02,3.38,3.81,4.01,4.74,2.72,2.61
198810,2.69,4.01,2.12,0.98,0.99,-0.18,1.01,-0.3,-0.72,-0.56
198811,-1.03,0.26,-2.44,-2.32,-2.96,-2.58,-1.67,-2.02,-2.05,-3.76
198812,0.74,1.28,2.73,2.98,3.44,3.2,2.28,1.48,3.14,2.22
198901,5.76,5.61,5.93,6.27,6.3,6.1,6.11,6.26,6.87,8.11
198902,-1.66,-0.59,-2.66,-1.52,-0.94,-1.35,-1.78,-0.52,-0.73,-1.27
198903,3.44,3.74,2.66,2.93,2.84,1.5,2.08,1.94,3.24,2.2
198904,4.62,6.8,7.05,5.61,3.56,3.92,5.88,4.14,4.75,4.93
198905,4.48,4.05,4.44,6.17,4.91,5,4.57,6.47,4.26,4.07
198906,0.51,-0.12,-1.36,-2.58,0.36,-1.21,0.02,-0.93,-1.76,-1.95
198907,4.53,9.02,7.74,8.68,9.18,8.9,6.32,6.87,6.44,5.55
198908,2.42,1.55,3.66,1.76,1.86,3.43,3.65,1.59,2.53,1.9
198909,-0.6,-0.53,-0.49,0.21,1.11,-0.52,-0.24,0.08,-0.34,-1.2
198910,-2.91,-2.87,-1.8,-3.32,-1.34,-3.1,-4.44,-6.37,-3.97,-6.16
198911,2.87,2.24,2.7,1.58,2.13,2.01,2.6,-1.29,0.24,-0.41
198912,1.96,1.4,2.46,2.51,1.29,-0.36,1.02,-1.18,1.07,1.39
199001,-6.88,-6.68,-7.68,-7.94,-7.06,-8.12,-7.69,-6.66,-4.77,-9.35
199002,1.96,2.91,1.18,0.77,-0.2,2.85,5.06,1.83,2.64,3.2
199003,0.91,1.5,2.88,1.76,3.26,3.49,2.64,0.13,1.62,0.47
199004,-3.42,-0.98,-2.66,-3.76,-1.84,-1.68,-4.68,-6.03,-3.18,-3.51
199005,8.51,10.4,10.23,9.47,10.39,9.35,11.35,9.09,8.9,8.64
199006,0.07,0.8,0.83,-1.32,0.84,-0.11,-1.23,-1.69,-0.39,-1.92
199007,-0.14,-2.55,-0.43,0.06,-5.01,-5.82,-2.28,-0.59,-4.4,-3.49
199008,-8.79,-10.2,-11.32,-7.42,-9.87,-13.3,-9.59,-8.88,-8.94,-11.2
199009,-2.77,-4.06,-9.24,-3.23,-8.53,-5.15,-5.66,-5.38,-5.74,-10.32
199010,-0.15,3.28,-1.27,-1.15,-5.34,-2.3,-0.7,-0.78,-1.62,-3.64
199011,6.94,4.36,6.18,5.36,6.7,11.76,8.44,3.91,8.3,11.09
199012,2.09,1.15,3.28,4.47,4.42,5.78,2.84,4.48,2.41,3.49
199101,3.39,3.67,7.32,5.63,6.04,7.53,7.97,5.81,4.85,7.7
199102,5.82,6.26,7.79,11.66,7.09,9.54,7.65,6.23,8.22,10.21
199103,3.59,4.16,3.32,2.33,4.82,4.76,2.65,3.04,2.57,5.55
199104,0.68,1.28,-1.47,0.91,0.22,0.12,-1.02,-0.5,2.31,0.29
199105,3.11,2.41,5.12,3.32,4.89,5.04,3.57,1.63,3.23,5.02
199106,-2.69,-1.64,-5.03,-5.32,-4.42,-6.43,-6.02,-5.11,-4.27,-6.95
199107,4.21,5.73,4.91,4.72,4.16,4.57,5.08,4.39,7.19,6.93
199108,2.26,3.38,1.78,2.77,3.26,3.96,2.7,3.8,3.8,3.88
199109,-2.22,-2.17,-2.94,1.79,-1.79,1.25,-0.91,-0.55,-2.02,-1.3
199110,1.77,-0.02,1.08,3.31,4.15,1.15,2.17,1.64,-0.26,2.32
199111,-1.37,-1.93,-4.76,-3.08,-5.96,-2.15,-2.86,-3.16,-4.9,-4.52
199112,11.92,13.14,11.59,12.19,9.87,12.94,10.79,11.23,12.39,11.76
199201,0.44,-1.08,1.17,-0.62,0.77,-1.45,-1.24,2.58,3.99,3.8
199202,-0.43,1.5,1.34,1.72,3.08,2.55,1.18,1.26,1.54,0.19
199203,-1.73,-1.4,-2.34,-3.36,-2.29,-2.28,0.19,-2.57,-3.67,-5.73
199204,0.95,0.06,1.64,0.21,0.2,1.81,1.74,0.26,-0.46,-3.01
199205,-0.2,-0.48,0.79,-1.53,0.98,1.06,1.07,0.05,0.62,2.01
199206,-1.88,-1.98,-2.05,-3.11,-3.59,-0.96,0.04,-3.21,-4.7,-4.95
199207,6.16,4.44,3.92,5.78,3.76,4.15,2.82,4.6,4.5,2.15
199208,-1.18,-2.36,-2.19,-0.94,-1.03,-2.29,-4.93,-4.27,-3.29,-3.45
199209,1.04,1.19,1.54,0.96,2.53,1.3,1.83,1.7,1.56,2.13
199210,1.83,1.32,0.64,1.59,2.45,0.82,2.48,3.43,2.07,2.39
199211,3.3,2.56,4.71,3.99,3.89,5.84,6.56,4.67,6.02,7.47
199212,0.44,1.37,2.16,1.06,1.53,1.77,3.87,2.36,2.21,3.36
199301,0.54,0.1,0.7,1.77,1.24,1.71,4.47,2.24,0.49,2.7
199302,0.86,1.38,2.71,1.2,1.84,2.55,0.98,-1.59,-1.43,-0.35
199303,3.13,3.35,3.33,3.07,-0.07,3.78,3.44,2.2,3.34,2.55
199304,-3.06,0.02,-1.34,-2.48,-6.18,-1.44,-3.38,-2.87,-3.81,-4.22
199305,2.1,2.18,4.35,2.35,2.49,3.07,3.54,2.67,2.16,6
199306,-1.28,-1.56,0.09,0.31,-0.3,2.36,0.89,2.27,2.34,2.32
199307,-1.18,1.4,1.69,-0.5,1.03,1.34,-0.2,-1.24,0.71,0.34
199308,2.43,4.45,4.77,2.75,3.72,3.65,5,3.89,3.23,4.02
199309,-1.09,-1.25,0.11,-2.36,1.28,1.26,-0.62,2.77,-0.14,3.33
199310,2.58,0.46,3.69,3.28,2.96,0.68,-0.4,0.59,-0.71,0.88
199311,-1.38,-3.44,-1.06,1.01,-1.11,-3.45,-2.77,-2.42,-0.73,-4.04
199312,2.69,1.96,-0.57,-1,1.39,1.77,1.14,2.7,2.72,4.07
199401,4.39,2.83,2.52,5.62,3.89,4.03,2.3,4.17,4.2,2.09
199402,-2.29,-2.45,-2.75,-0.2,-3.3,-2.37,-3.24,-1.79,-2.8,-1.82
199403,-3.97,-3.81,-3.08,-6.33,-5.85,-3.79,-3.6,-6.12,-4.61,-4.55
199404,0.85,1.43,2.09,0.29,0.42,0.49,-1.3,1.76,3.37,0.91
199405,1.3,1.09,1.69,0.97,0.12,0.53,1.08,0.58,1.23,0.11
199406,-3.4,0.11,-3.36,-1.87,-2.38,-2.53,-2.77,-3.51,-2.9,-3.89
199407,2.62,4.07,2.95,2.33,2.27,3.25,4.81,2.32,2.02,2.34
199408,1.59,2.58,3.46,4.66,3,2.97,5.44,5.09,6.31,6.07
199409,-2.89,-1.84,-2.3,-2.44,-2.72,-1.9,-1.84,-3.51,-2.21,-1.46
199410,2.8,1.13,0.87,1.01,1.31,1.21,3.62,3.46,0.85,-0.59
199411,-2.55,-1.84,-4.22,-6.1,-5.65,-3.07,-2.53,-4.68,-3.74,-5.17
199412,-0.57,1.21,1,1,1.79,3.5,0.05,0.3,1.1,-0.74
199501,4.17,1.15,2.79,0.86,1.26,0.2,3.94,1.81,1.69,1.8
199502,2.83,3.99,3.51,6,3.59,6.04,2.66,4.6,4.37,4.36
199503,3.7,2.83,2.38,3.68,1.31,3.13,2.95,1.19,2.41,2.52
199504,1.32,0.89,2.91,1.67,1.14,3.61,4.01,1.75,2.15,1.42
199505,3.75,2.48,3.23,2.71,1.94,3.07,4.59,3.48,4.71,2.82
199506,2.15,1.01,2.05,2.74,3.26,3.81,5.38,4.11,5.1,5.05
199507,5.08,3.88,2.68,4.43,6.42,4.19,4.51,6.42,5.09,7.18
199508,0.68,0.51,1.41,-0.33,0.23,2.36,2.61,2.02,2.89,1.24
199509,3.27,3.35,3.35,2.26,0.62,2.75,3.56,3.11,5.95,2.33
199510,0.56,-2.79,-1.57,-4.31,0.6,-3.49,-0.8,-3.04,-3.46,-2.53
199511,4.16,5.75,3.7,6.03,2.5,4.6,0.64,5.57,3.55,4.34
199512,3.91,2.59,1.59,0.59,0.78,0.71,-0.57,-0.21,-0.97,1.34
199601,2.51,3.26,2.41,3.73,4.84,1.82,2.51,1.83,1.09,-0.65
199602,0.07,0.93,0.18,2.62,5.8,-1.09,2.6,3.42,0.55,3.5
199603,-0.02,2.63,4.25,2.08,-1.15,3.15,1.21,0.04,0.13,1.91
199604,2.97,2.74,2.19,2.17,3.41,2.36,4.72,5.17,3.42,4.31
199605,1.95,2.56,3.01,1.56,-0.17,1.19,2.79,3.19,0.79,3.16
199606,0.93,-1.14,-0.38,0.34,-3.5,-0.54,-2.03,-3.7,-2.95,-4.54
199607,-5.47,-5.71,-3.92,-6.74,-4.7,-7.35,-5.26,-7.93,-7.86,-9.38
199608,1.14,0.04,1.62,3.83,1.67,3.34,4.54,5.05,5.76,5.07
199609,6.7,3.81,7.19,2.61,4.84,5.04,5.51,7.04,4.09,5.68
199610,3.12,1.44,-0.11,-1.39,-0.1,-0.49,-2.36,1.19,0.26,-1.16
199611,7.21,5.27,4.99,7.2,5.62,9.17,6.29,7.27,7.07,5.32
199612,-2.91,0.23,-0.33,-1.2,-0.1,2.24,-1.85,-3.02,-2,-1.84
199701,4.7,1.92,3.68,6.22,2.35,6.79,5.59,6.09,5.63,3.23
199702,0.81,2.74,0.65,-1.58,1.06,-0.76,-0.74,-4,-0.58,-1.03
199703,-1.96,-4.67,-3.95,-1.89,-2.43,-6.32,-5.53,-6.63,-6.06,-7.23
199704,3.21,2.24,5.31,3.92,4.12,8.99,4.98,3.41,2.65,-0.45
199705,4.76,7.62,6.78,6.21,6.11,7.42,9.81,12.83,7.36,9.84
199706,3.3,3.96,3.78,6.28,4.54,2.94,2.77,2.98,1.41,4.28
199707,5.63,7.44,7.39,8.78,7.44,9.61,6.13,9.01,10.68,6.55
199708,-1.56,-3.42,-2.1,-3.97,-3.22,-0.77,-4.49,-1.53,-3.41,-1.29
199709,7.15,4,7.18,5.7,4.07,4.86,4.54,6.41,6.89,7.73
199710,-2.63,-5.46,-3.07,-2.71,1.19,-2.18,-2.92,-3.71,-3.88,-3
199711,1.69,3.09,0.41,3.26,3.14,3.07,3.63,-0.07,0.99,0.77
199712,0.19,-1.14,3.37,0.97,1.39,0.14,1.61,3.73,1.72,1.79
199801,1.05,2.05,-0.77,-1.02,1.84,6.15,-0.18,-1.72,1.61,-0.78
199802,4.69,5.84,7.71,7.86,7.91,8.2,10.81,9.37,8.97,7.65
199803,6.71,3.69,2.27,6.32,7.78,4.64,5.3,5.22,3.99,5.42
199804,1.15,0.29,2.24,-1.89,5.02,0.14,1.85,0.29,2.34,3.77
199805,-2.21,-0.52,-3.75,-3.53,-2.68,-0.95,-4.05,-3.23,-2.69,-5.46
199806,2.6,0.92,1.44,1.32,1.82,8.72,4.31,3.39,5.24,1.28
199807,-3.44,-2.04,-4.42,0.2,-3.05,-2.64,-0.79,-3.07,-1.79,-5.49
199808,-11.87,-12.86,-12.08,-15.61,-19.68,-14.55,-16.78,-18.21,-23.9,-19.38
199809,8.05,9.77,9.32,6.77,9.05,6.74,11.32,7.49,3.79,7.71
199810,6.79,3.51,5.26,6.62,10.53,3.41,6.91,6.56,7.69,7.41
199811,4.75,3.07,4.65,8.58,4.85,7.34,9.08,6.95,6.97,6.4
199812,9.73,4.1,3.56,11.83,10.21,6.32,12.4,15.29,4.39,4.03
199901,2.2,-0.22,2.85,10.4,5.19,5.12,7.89,4.62,3.56,5.61
199902,-2.38,-0.47,-1.03,-8.23,-4.62,-5.89,-5.23,-5.29,-3.19,-5.18
199903,-2.36,2.69,0.08,9.27,3.84,6.94,7.62,10.86,3.48,-0.12
199904,5.42,-1.05,4.31,-0.25,6.75,5.08,2.04,1.07,8.27,10.08
199905,2.67,-3.15,0.12,-1.44,-1.58,2.82,-0.66,-2.86,-3.93,-3.31
199906,-0.22,5.08,3.09,8.73,6.92,6.62,7.31,2.87,4.8,5.95
199907,-2.03,-2.92,-6.71,-4.57,-0.99,-0.64,-2.54,-5.42,-3.82,-7.99
199908,-2.97,0.52,0.8,-4.92,-0.57,3.98,-0.38,-3.55,-4,-5.43
199909,0.55,0.1,-4.16,-1.5,3.58,-3.34,0.52,1.92,-2.68,-3.37
199910,10.01,6.44,6.15,6.81,5.79,2.66,6.83,7.06,9.14,12.13
199911,-0.38,-1.57,4.12,0.17,9.28,1.83,11.85,9.77,5.03,0.18
199912,0.02,9.72,3.05,1,16.07,14.15,18.02,8.51,10.54,3.09
200001,-1.68,-8.79,-1.82,-0.2,-5.94,-4.98,-5.05,-5.32,-2.64,-2.05
200002,-6.57,2.59,-0.19,-0.66,10.45,3.44,14.68,7.15,9.47,3.98
200003,13.54,10.96,4.02,14.37,3.87,12.2,6.4,7.07,-2.04,4.11
200004,-1.18,2.07,2.27,-5.17,-3.24,-12.14,-10.17,-10.05,-8.37,-7.82
200005,-2.11,-0.23,-1.03,-1.12,-10.44,-6.57,-9.97,-8.92,-4,-2.27
200006,-0.31,-0.94,-1.78,4.36,13.16,9.74,6.82,5.1,6.88,0.8
200007,1.17,4.92,-1.78,0.62,0.77,-4.79,-4.7,-0.71,-4.49,-4.29
200008,7.5,-1.45,10.9,8.46,5.15,10.87,7.68,12.35,9.68,8.15
200009,1.13,3.52,-2.83,-20.1,2.49,-6.95,-8.76,-7.69,-7.98,-3.8
200010,0.82,3.84,-2.87,1.82,-3.14,-3.03,-1.63,-4.19,-10.7,-6.17
200011,-6.1,1.02,-8.07,-9.48,-1.46,-10.04,-15.58,-18.77,-16.59,-17.63
200012,7.51,4.71,-0.97,-3.05,3.74,3.87,-4.73,-0.35,-0.13,-1.48
200101,1.16,-2.34,1.37,9.42,4.01,1.97,10.48,2.31,9.27,4.76
200102,-4.42,-2.9,-0.73,-9.36,-3.47,-7.09,-14.83,-21.93,-18.49,-15.01
200103,-0.62,-7.62,-7.49,-3.65,-4.62,-5.35,-8.63,-15.43,-8.44,-10.68
200104,6,5.18,11.03,8.56,7.31,4.62,14.53,12.92,10.28,10.34
200105,3.02,3.34,2.1,-1.07,1.3,2.05,-0.99,2.04,-1.63,0.77
200106,-0.62,-2.54,-3.5,-0.56,-2.86,0.7,-1.52,-2.25,1.07,-3.26
200107,4.03,4.56,-1.89,-3.95,2,-4.38,-6.2,-5.3,-2.8,-5.36
200108,-2.09,-8.12,-2.52,-4.5,-8.35,-1.05,-11.64,-9,-9.06,-9.23
200109,-0.93,-4.63,-4.35,-11.28,-9.44,-12.59,-13.14,-16.7,-17.66,-8.22
200110,2.3,1.61,-0.82,2.13,5.76,6.03,11.27,3.62,11.07,2.75
200111,3.26,6.66,6,10.46,11.13,9.28,12.12,12.89,12.33,6.08
200112,2.67,5.22,1.79,2.13,2.31,-1.43,2.72,1.75,-0.44,-0.44
200201,-1.27,1.37,-1.85,-1.24,-1.49,-2.61,-2.43,-0.84,-2.98,-4.51
200202,4.44,0.25,0.71,-2.84,-4.15,1.12,-6.98,-5.51,-11.55,-2.99
200203,6.96,2.8,4.51,3.01,7.83,5.24,5.62,6.17,9.75,4.35
200204,-0.84,-5.24,-3.24,-7.93,-1.1,-6.44,-7.66,-7.78,-10.78,-7.42
200205,-2.46,-1.46,-1.68,-2.88,-1,-2.81,-3.77,-3.6,-1.82,-1.54
200206,-10.18,-2.62,-2.09,-11.68,-6.61,-9.7,-3.69,-10.34,-11.61,-7.89
200207,-6.57,-7.85,-7.91,-11.27,-8.55,-12.61,-11.81,-10.24,-9.98,-12.88
200208,-0.07,2.32,-2.07,3.16,1.12,1.13,3.06,-0.51,1.48,1.24
200209,-6.32,-9.3,-7.51,-12.36,-10.17,-10.49,-12.75,-9.87,-9.38,-9.69
200210,1.16,9.2,12.56,7.42,8.28,13.28,9.31,6.04,8.79,7.94
200211,4.15,2.66,5.15,4.54,4.35,10.34,11.43,6.78,6.41,4.38
200212,-4.69,-5.01,-4.7,-4.37,-5.19,-9.2,-7.65,-7.14,-7.87,-5.3
200301,-5.82,-4.1,-2.18,-1.19,-0.85,-5.21,-0.89,-2.01,-2.77,-3.43
200302,-3.06,-1,-4.22,-1.2,2.32,-0.64,-1.46,-2.16,-3.95,-2.37
200303,0.84,3.41,1.29,2.21,0.74,2.13,0.85,1.81,1.98,-0.27
200304,6.49,8.83,8.1,8.29,7.04,7.17,11.25,8.49,9.76,9.23
200305,6.96,1.09,8.2,7.97,8.14,3.23,8.73,10.66,5.69,10.1
200306,0.5,1.44,0.67,1.02,1.15,2.96,2.85,2.25,-1.55,2
200307,2.72,1.8,0.59,4.77,0.91,3.27,3.33,1.7,2.24,2.03
200308,0.49,2,4.43,2.26,5.13,5.27,5.98,4.95,3.42,1.58
200309,-0.35,0.57,-0.5,-2.58,-4.01,-2.92,-1.93,-2.26,-1.41,-0.72
200310,6,5.5,4.47,7.88,8.82,7.33,12.02,8.35,5.97,6.32
200311,1.32,0.28,2.19,0.61,1.83,4.83,1.41,2.64,3.23,-0.52
200312,4.92,5.61,5.26,3.52,2.11,3.59,2.18,3.82,3.68,5.11
200401,0.95,-0.18,3.66,2.57,1.77,2.76,4.12,2.76,5.63,2.82
200402,2.42,1.05,0.79,2.98,1.28,0.23,2.87,-0.15,3.47,-0.17
200403,-0.87,-0.63,-3.28,-0.37,0.27,-0.14,-0.04,0.43,0.7,-1.45
200404,-0.02,-0.11,-0.2,-2.56,-2.96,-4.39,-3.99,-2.5,-3.02,-3.68
200405,1.12,0.81,1.21,1.69,0.13,2.03,3.13,3.43,2.65,0.93
200406,3.85,4.11,3,1.96,2.88,1.47,1.4,3.73,2.13,1.86
200407,-3.82,-3.21,-2.78,-2.19,-2,-5.12,-7.57,-7.94,-5.24,-6.63
200408,0.99,2.26,-1.13,0.33,-1.26,-0.31,-1.23,1.41,-0.77,0.33
200409,1.7,-0.02,2.19,3.8,3.83,3.04,4.3,4.37,3.76,1.64
200410,0.53,0.9,2.13,1.84,1.67,2.68,0.81,3.27,3.21,-0.63
200411,3.26,3.63,5.08,4.73,5.49,6.59,6.27,7.48,5.73,4.11
200412,3.93,6.11,1.97,2.18,2.73,4.59,4.11,3.27,3.86,2.25
200501,-2,-2.08,-2.59,-2.96,-1.67,-3.97,-3.11,-6.74,-2.98,-5.6
200502,3.76,1.74,0.68,3.4,0.91,2.45,3.24,0.73,2.55,1.98
200503,-2.13,-2.49,-1.48,-1.28,0.63,-1.42,-0.29,-1.97,-1.77,-2.27
200504,-2.99,-1.31,-1.08,-2.73,-2.09,-3.66,-1.8,-5.16,-1.37,-2.38
200505,2.69,2.06,2.16,3.54,2.78,4.1,6.28,7.9,5.21,4.72
200506,-0.27,1.36,-0.46,2.02,0.15,1.39,1.17,-0.99,2.34,2.56
200507,2.07,4.57,3.34,4.26,7.19,5.96,9.62,2.74,6.82,2.69
200508,-1.37,-2.32,1.49,0.53,-1.23,-1.82,-0.99,-1.43,1.33,-0.67
200509,-0.14,-1,-0.51,1.85,1.13,2,4.11,1.67,3.3,0.63
200510,-0.65,-2.39,-2.51,-1.05,-2.2,-3.87,-3.53,-1.18,-2.07,0.87
200511,2.1,3.08,6.55,2.14,5.68,2.21,6.11,4.83,4.2,4.75
200512,0.12,1.29,-0.44,1.32,1.3,0.83,-0.73,-0.41,1.69,0.73
200601,2.31,2.69,4.37,3,6.73,6.8,6.56,1.02,6.77,3.06
200602,1.49,0.4,-1.23,0.17,-0.37,-1.65,-2.11,-0.14,-2.32,-0.13
200603,2.58,1.9,1.6,1.11,3.34,2.56,2.63,3.55,1.66,2.53
200604,0.31,1.4,-0.75,1.29,1.49,1.48,0.83,0.96,0.82,3.91
200605,-1.46,-3.19,-3.59,-2.02,-3.7,-5.17,-5.79,-3.97,-5.9,-4.73
200606,0.7,0.65,0.52,0.64,0.66,0.35,-1.67,-0.7,0.05,1.08
200607,0.81,-1.86,-0.09,-2.26,-1.12,-0.41,-3.5,-3.78,-1.69,-1.31
200608,4.43,2.5,2.53,3.3,2.21,1.27,1.06,2.17,2.91,-0.21
200609,1.5,1.62,1.75,1.59,-0.76,1.23,2.33,0.73,1.54,0.34
200610,4.77,2.91,2.12,4.2,4.72,3.6,2.96,5.13,4.41,4.69
200611,1.54,2.1,0.69,3.46,4.1,1.62,2.07,2.73,4.34,3.71
200612,1.73,3.58,0.96,-0.14,1.38,-0.91,0.88,-0.11,-0.75,-0.67
200701,0.79,2.15,3.2,2.26,2.99,2.7,2.39,1.33,2.36,1.86
200702,-2.61,-0.8,-0.55,0.78,-1.47,-0.7,0.33,0.79,-1.13,0.37
200703,-0.18,1.82,0.33,1.28,3.05,0.7,1.55,1.02,4.01,1.66
200704,3.55,4.81,3.11,3.23,4.93,3.16,4.52,2.88,3.33,2.48
200705,2.05,2.28,2.36,3.77,4.69,4.23,5.39,3.57,5.4,6.28
200706,-1,-2.39,-2.23,-2.63,0.23,-0.35,-2.71,-2.19,-0.66,-1.43
200707,-4.31,-4.74,-4.54,-2.42,-2.5,-5.01,0.42,-3.59,-2.11,-3.77
200708,3.14,0.45,3.13,0.63,1.17,1.98,1.62,0.6,1.44,1.58
200709,3.41,4.11,1.29,3.65,3.65,3.98,6.01,4.74,4.5,4.54
200710,2.41,4.49,3.13,4.24,4.67,3.22,7.63,2.61,4.41,0.36
200711,-6.2,-3.03,-0.96,-2.59,-4.52,-5.45,-6.34,-4.49,-6.23,-5.26
200712,-0.11,-2.54,-0.94,2.12,1.59,0.99,0.69,-0.07,-2.68,1.45
200801,-6.51,-4.41,-2.81,-6.99,-2.73,-5.08,-14.98,-7.17,-6.75,-6.99
200802,-0.54,-0.16,-2.88,-2.05,0.72,-3.19,-4.23,1.15,-7.42,-4.1
200803,-3.58,-0.72,-0.76,-2.03,-1.31,-0.93,0.67,-4.45,-1.31,0.67
200804,5,5.43,2.42,3.75,7.3,5.17,9.03,6.88,8.43,4.41
200805,-1.84,4.42,4.36,5.34,5.14,4.22,4.36,5.68,0.3,2.81
200806,-8.92,-5.63,-5.7,-8.23,-4.09,-7.59,-10.24,-5.92,-11.49,-9.12
200807,-8.56,-4.24,-4.22,1.88,-7.37,-2.15,-4.28,0.87,-4.94,-4.44
200808,2.32,1.29,3.6,2.63,1.96,0.9,3.65,0.25,0.2,-2.5
200809,-13.54,-2.23,-9.48,-13.6,-13,-10.63,-20.4,-17.36,-12.19,-14.3
200810,-18.76,-14.71,-17.45,-16.02,-16.47,-21.5,-18.41,-20.11,-19.99,-23.14
200811,-11.05,-10.25,-6.59,-10.78,-6.4,-17.41,-10.46,-11.9,-8.63,-14.21
200812,5.76,-4.7,2.28,4.61,3.36,-1.03,-0.54,4.52,1.63,2.87
200901,-7.57,-4.87,-3.95,-3.87,-1.75,-6.37,-2.33,-8.36,-3.03,-9.6
200902,-14.71,-9.89,-7.85,-9.82,-11.22,-10.35,-6.06,-9.52,-9.86,-9.04
200903,11.65,10.46,10.66,8.78,7.48,7.78,10.59,8.67,12.16,12.36
200904,6.7,9.35,9.2,6.79,9.29,13.96,13.76,14.82,10.54,12.9
200905,8.6,0.54,2.96,5.46,5.83,6.77,7.91,3.79,5.39,10.87
200906,-0.18,-1.35,-1.05,2.35,0.41,-0.92,1.53,0.99,0.7,0.64
200907,6.27,9.41,8.16,8.4,7.07,9.53,8.55,8.8,11.13,4.18
200908,2.46,7.59,2.33,3.2,1.27,3.58,3.09,2.66,9.25,6.67
200909,3.77,3.13,5.11,2.7,3.4,4.42,6.59,12.72,2.37,6.59
200910,-0.92,-0.93,-6.3,-2.69,-2.71,-4.18,-2.06,-6.33,-8.57,-5.97
200911,3.97,8.68,7.46,5.45,5.28,3.15,4.51,7.41,4.47,4.72
200912,1.16,2.08,3.88,5.45,7.98,5.94,4.69,2.53,1.32,2.88
201001,2.67,-3.6,-5.05,-8.44,-4.91,-1.84,-3.65,-2.52,-3.25,-1.34
201002,3.62,5.05,3.15,1.67,5.13,3.09,3.44,1.86,6.71,2.21
201003,3.51,9.05,6.82,6.59,5.74,6.17,9.12,10.21,7.58,7.73
201004,-1.08,4.12,7.23,-2.56,2.47,4.93,7.38,3.55,-0.8,5.14
201005,-8.24,-9.58,-6.06,-8.59,-8.51,-7.5,-5.95,-10.46,-8.8,-9.27
201006,1.16,-5.44,-4.66,-7.87,-5.8,-6.69,-3.45,-9.11,-7.46,-8.67
201007,9.12,5.58,8.71,8.13,7.56,5.94,7.78,8.35,7.84,6.27
201008,-1.22,-4.32,-6.22,-3.92,-4.72,-5.38,-5.49,-4.66,-5.96,-7.24
201009,9.05,9.83,11.62,9.73,12.03,12.67,9.25,10.15,9.38,8.07
201010,3.54,1.74,5.09,4.13,4.64,4.5,2.33,2.85,5.55,1.51
201011,-0.78,2.35,1.44,1.04,1.06,1.75,2.22,1.77,1.83,-0.28
201012,7.66,6.71,7.6,7.64,5.59,6.62,5.58,7.53,9.26,11.84
201101,0.06,2.63,1.92,2.08,2.28,3.75,1.07,2.97,1.26,1.52
201102,5.97,4.63,5.49,3.76,4.1,4.22,5.41,3.99,2.9,1.84
201103,3.49,0.07,1.54,3.32,0.11,-0.68,1.92,0.66,0.96,-0.62
201104,2.96,2.24,2.75,2.42,2.47,2.2,3.12,3.16,1.42,0.57
201105,-1.12,-3.38,-2.46,0.08,-0.74,-1.59,-0.34,-2.66,-2.04,-2.47
201106,-1.29,-1.42,-1.12,-1.47,-1.17,-2.9,-2.47,-1.59,-3.15,-3.17
201107,-4.42,-3.58,-3.73,-2.05,-1.07,-0.79,3.26,-5.38,-3.57,-4.22
201108,-4.99,-7.64,-7.35,-7.55,-8.56,-7,-5.08,-9.9,-7.49,-11.38
201109,-8.57,-9.34,-6.45,-10.29,-13.13,-8.56,-6.37,-10.37,-8.02,-14.62
201110,11.51,13.57,14.34,14.27,14.69,12.61,8.15,16.61,12.09,15.89
201111,2.62,-0.05,-1.78,1.43,-1.45,0.39,-3.1,-1.98,-0.56,-3.71
201112,0.85,0.61,-5.89,-0.97,-2.07,2.39,2.3,-1.39,0.7,-1.12
201201,3.74,4.95,5.87,5.52,7.35,1.17,8.65,8.67,5.78,8.46
201202,3.88,3.7,4.8,4,6.42,3.93,8.64,5.54,3.55,5.16
201203,1.13,1.23,2.21,0.23,2.22,3.17,7.35,3.44,1.83,1.95
201204,0.9,-0.23,0.38,-1.06,-0.96,-1.39,-0.85,-2.48,-1.1,-3.93
201205,-4.19,-6.9,-7.89,-7.68,-8.69,-6.1,-3.07,-10.41,-8.31,-8.35
201206,4.43,5.02,5.32,3.15,2.74,3.07,2.78,1.82,5.04,4.17
201207,0.83,2.74,0.02,0.89,1.12,3.28,2.64,-1.6,-1.86,-3.25
201208,1.47,-0.55,2.3,4.26,4.37,3.58,5.46,2.65,6.23,3.16
201209,2.82,3.95,4.44,4.06,1.33,3.5,1.68,2.3,3.74,2.79
201210,-1.52,-3.2,0.97,1.17,-3.29,-3.03,-7.5,-3.02,-1.21,-1.08
201211,0.71,-0.24,-0.29,-1.04,2.03,1.5,0.5,0.97,2.61,0.11
