,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
197604,-3.19,-1.05,0.05,-0.14,0.41,-0.64,0.64,0.85,-0.58,-1.72
197605,-1.45,-2.44,-2.03,0.41,-0.14,3.03,-0.11,-0.3,-1.49,-0.16
197606,4.74,3.73,4.68,4.81,3.38,4.87,4.27,5.86,5.47,5.44
197607,-1.75,-0.86,-1.54,0.14,0.88,-0.31,0.29,-0.38,-1.03,-0.64
197608,-0.3,-0.07,-0.49,0.67,0.81,0.55,0.14,-1.11,-1.02,-2.12
197609,0.94,3.36,1.9,1.58,4.22,3.25,3.75,3.28,3.13,3.92
197610,-2.78,-2.17,-1.57,-0.53,-2.76,-2.39,-1.87,-1.67,-1.71,-2.38
197611,-1.82,-0.55,1.83,1.69,1.1,3.06,1.89,2,3.74,3.69
197612,2.4,5.94,5.5,5.85,6.59,7.84,7.63,8.88,9.21,9.15
197701,-10.09,-5.35,-4.9,-2.89,-1.08,-0.26,-0.25,-0.04,1.24,2.57
197702,-1.8,-1.41,-2.25,-0.4,-2.21,-2.1,-2.13,-1.81,-1.48,-0.95
197703,-2.56,-1.42,-1.71,-0.71,-1.05,0.38,-0.4,-0.08,1.78,0.58
197704,-3.75,-0.45,1.07,0.67,2.22,2.45,2.65,1.67,3.31,3.44
197705,-3.21,-1.72,-0.59,-0.74,0.16,0.8,-1.44,-0.43,0.53,-0.07
197706,6.48,6.1,5.84,2.69,4.69,4.55,4.09,4.67,4.79,7.34
197707,-0.35,-2.08,-1.93,-1.77,-1.68,-1.05,-0.05,-1.12,-1.85,-1.56
197708,2.75,-0.94,-1.28,-2.88,-3.06,-2.09,-4.41,-2.17,-2.62,-2.39
197709,-1.53,-0.97,-0.36,1.26,-0.23,1.54,1.42,1.2,0.67,1.97
197710,-4.62,-4.18,-4.87,-3.85,-4.01,-3.49,-2.2,-3.08,-2.6,-3.69
197711,4.39,3.92,6.24,2.78,4.91,4.09,4.09,6.33,6.37,6.79
197712,0.58,0.58,0.21,1.86,0.56,-0.22,0.23,-0.41,1.64,1.46
197801,-5.79,-6.13,-5.75,-5.55,-6.79,-5.73,-4.97,-4.72,-3.7,-3.84
197802,-3.51,-2.97,-1.55,0.83,-0.27,0.65,0,0.17,1.2,1.21
197803,-0.11,4.2,5.37,3.06,3.14,4.87,3.84,4.54,4.78,6.37
197804,13.18,9.9,9.82,5.77,7.11,7.07,5.29,5.91,7.37,8.2
197805,1.67,2.85,3.39,1.8,1.16,0.49,1.77,3.19,4.62,3.75
197806,-0.75,-1.39,-0.94,-2.15,-1.79,-1.24,-0.93,-0.28,0.53,-1.77
197807,7.9,6.76,6.5,3.72,4.12,4.14,4.81,5.54,6.68,6.01
197808,3.35,4.77,3.99,4.92,3.02,4.33,4.65,4.69,4.52,5.68
197809,-2.7,-2.95,-1.59,1.37,-1.31,0.42,1.69,-0.66,-0.75,-1.21
197810,-10.51,-10.92,-11.84,-8.78,-10.4,-10.84,-10.02,-13.43,-12.43,-17.78
197811,4.26,2.36,3.76,3.03,3.77,2.92,3.87,2.78,2.17,6.17
197812,5.44,1.58,0.92,0.05,0.64,1.43,0.99,0.97,0.54,2.36
197901,3.06,4.41,5.91,4.74,5.55,4.44,4.94,7.44,5.56,7.63
197902,-3.35,-3.73,-3.65,-1.57,-2.73,-3.41,-2.24,-3.66,-3.26,-3.01
197903,6.41,6.28,6.23,4.82,5.62,6.63,6.79,6.72,8.28,9.35
197904,0.29,-0.12,0.29,-0.83,1.62,1.94,2.31,1.41,0.92,1.91
197905,-2.16,-2.58,-0.82,-0.96,-1.51,-0.45,-2.58,-1.25,-0.32,-1.09
197906,1.87,4.08,3.82,4.44,5.75,5.8,6.97,5.53,4.51,7.65
197907,-1.29,1.14,2.73,0.92,3.55,3.54,1.07,3.64,1.57,4.33
197908,6.44,7.97,6.54,5.42,5.99,5.18,7.81,6.53,5.88,5.93
197909,-1.49,-0.41,-0.41,0.62,-0.1,2.81,0.13,-0.66,-0.12,-1.61
197910,-6.88,-7.03,-7.1,-4.54,-7.89,-6.72,-7.4,-8.5,-10.35,-11.16
197911,7.72,7.38,6.28,4.71,4.47,7.19,7.16,6.14,3.45,4.94
197912,3.11,3.83,3.7,0.1,2.45,3.41,2.81,3.78,1.66,3.39
198001,4.59,4.04,9.07,5.99,5.53,6.29,7.2,4.75,7.83,6.84
198002,-2.35,-2.35,-2.68,3.47,0.35,3.09,2.05,-4.46,-3.78,-6.11
198003,-11.52,-8.93,-11.93,-10.16,-12.35,-11.96,-13.37,-10.08,-11.35,-11.81
198004,3.3,5.49,3.34,5.53,6.69,6.28,6.57,5.59,3.38,3.89
198005,5.95,6.21,6.03,5,6.29,6.31,5.06,7.49,6.37,8.35
198006,3.15,3.81,3.2,2.92,3.11,3.91,5,2.69,2.78,3.28
198007,12.86,11.04,8.28,7.48,5.05,3.85,4.19,3.87,4.51,8.56
198008,4.92,2.7,1.7,2.01,1.31,2.6,-0.96,1.51,3.4,2.99
198009,6.72,2.59,4.06,4.62,3.62,-0.13,2.57,1.6,1.89,2.71
198010,3.18,1.2,2.69,5.15,1.64,-0.89,1.03,3.11,1.33,1.41
198011,16.05,9.65,11.3,12.16,12.28,6.06,8.42,13.81,8.82,6.78
198012,-1.66,-2.27,-4.46,-4.98,-2.27,-0.33,-1.89,-5.46,-2.71,-3.62
198101,-8.06,-5.04,-5.13,-5.67,-4.67,0.58,-2.95,-3,-3.14,-2.58
198102,1.56,2.18,2.07,3.56,1.78,1.73,0.64,-0.31,2.3,3.01
198103,6.34,3.22,4.53,4.69,4.28,4.54,4.76,0.84,5.07,8.81
198104,0.42,-2.79,-1.25,-4.42,-2.52,1.35,-1.64,1.68,1.21,-0.9
198105,4.69,1.13,-0.38,-1.94,1.67,3.31,1,-0.74,1.36,1.06
198106,-7.72,-3.53,-0.52,1.05,1.03,1.16,1.27,2.42,0.91,-0.76
198107,1.35,-0.25,0.61,-1.82,-0.35,0.18,0.92,0.36,-1.24,-2.05
198108,-9.89,-7.64,-5.68,-6.3,-6.13,-5.47,-5.24,-3.21,-3.13,-4.54
198109,-10.55,-6.76,-5.86,-4.96,-6.68,-5.46,-6.27,-2.86,-3.63,-3.94
198110,12.14,9.96,4.27,6.87,7.61,6.43,4.72,3.14,5.98,5.73
198111,1.09,3.63,6.48,4.1,4.77,4.57,3.41,4.58,5.8,5.26
198112,-3.65,-3.27,-2.5,-1.53,-3.07,-1.96,-2.1,-3.25,-3.15,-2.73
198201,-5.26,-2.23,-1.37,-2,-2.77,-4.11,-3.27,-0.65,-1.07,-2.26
198202,-9.94,-7.1,-6.04,-5.22,-5.86,-4.32,-2.7,-2.86,-0.87,-0.01
198203,-4.47,-3.63,-1.79,0.55,-0.86,-0.49,0.76,1.19,1.06,-0.48
198204,5.99,5.98,7.44,4.24,4.42,4.31,4.84,0.9,4.02,3.83
198205,-5.22,-4.66,-2.75,-3.93,-2.24,-2.45,-3.55,-0.2,-3.66,-2.18
198206,-5.96,-2.92,-2.18,-0.01,0.11,-2.42,-0.68,-2.37,-1.28,-2.89
198207,-2.39,-1.35,1.34,-1.11,-4.57,-1.57,-1.55,-3.65,-3.9,-3.39
198208,11.84,12.14,10.47,11.95,13.03,10.43,11.66,12.58,12.41,12.77
198209,1.39,1.32,3.25,1.07,0.84,1.77,2.92,1.77,2.37,2.24
198210,20.22,11.65,11.1,13.39,10.55,10.55,11.3,12.62,6.92,9.37
198211,11.34,6.85,6.14,6.42,3.1,4.96,2.61,3.86,1.54,3.17
198212,0.25,0.69,3.66,-0.04,1.59,-0.8,0.83,0.04,2.78,2.61
198301,7.29,3.4,1.94,0.66,4.89,7.95,2.97,3.62,3.21,5.03
198302,3.11,2.92,3.81,4.76,3.01,0.9,3.1,4.81,3,3.73
198303,1.79,2.91,3.48,2.34,2.68,3.15,7.05,5.01,3.71,5.01
198304,7.44,4.66,7.61,7.76,7.42,6.75,8.49,7.29,8.12,7.39
198305,5.24,0.81,-0.49,-1.21,1.34,-0.45,1.01,-0.37,2.18,0.5
198306,5.31,5.46,6.41,3.13,5.33,1.32,3.99,1.58,0.41,2.14
198307,-5.95,-5.54,-3.85,-3,-4.12,-3.57,-1.82,-3.48,-0.02,-0.23
198308,-4.01,-2.1,-0.34,-0.39,-1.03,1.82,1.11,3.69,3.71,2.57
198309,0.95,2.52,1.59,3.24,3.03,0.93,2.44,1.21,0.33,1.88
198310,-9.13,-4.86,-2.76,-0.89,-1.66,-1.13,-1.11,-2.09,0.8,-1.88
198311,8.52,3.13,1.61,0.62,4.49,3.21,2.83,2.74,1.27,0.24
198312,-3.67,0.35,-1.98,-0.43,-0.46,-0.95,-1.22,-1.21,0.65,-1.72
198401,-7.75,-5.85,-3.21,-3.97,-3.25,-1.18,-1.16,5.98,4.6,1.96
198402,-6.84,-6.42,-4.63,-3.35,-4.76,-5.4,-4.41,-2.3,0.42,-2.6
198403,0,1.7,1.34,1.97,3.09,2.18,2.29,-1.43,1.32,-0.29
198404,-1.54,0.88,1.31,0.05,1.23,-0.1,1.01,1.18,2.46,0.26
198405,-6.06,-6.89,-5.79,-3.72,-4.74,-4.56,-4.16,-5.67,-3.42,-4.28
198406,4.27,3.84,4.84,2.49,3.34,4.43,1.94,5.46,0.91,-1.17
198407,-5.13,-0.95,-2.23,-2.84,0.61,-1.95,-0.99,-3.08,-3.17,1.52
198408,14.36,12.36,11.46,10.98,10.35,11.62,10.95,10.82,12.01,8.57
198409,-4.77,-5.29,-0.42,-2.58,-0.68,-1.2,1.07,1.61,3.39,5.8
198410,-2.28,-0.38,-0.55,0.43,1.03,0.65,-0.55,1.83,-0.32,2.98
198411,-3.58,-2.97,-2.22,-0.37,-1.56,-1.46,-0.92,-0.36,0.09,2.09
198412,0.68,2.8,3.26,2.57,2.61,2.74,2.78,2.74,2.3,3.17
198501,14.47,9.88,11.44,10.02,9.46,8.24,7.97,8.1,5.64,4.5
198502,0.07,-0.06,1.23,1.03,1.65,2.82,2.74,4.39,2.28,0.74
198503,-5.6,-2.23,-2.46,0.16,-1.66,-0.26,1.47,1.71,0.61,3.85
198504,-2.2,-2.82,-0.81,-1.54,-1.06,-0.27,-1.04,0.08,2.96,1.78
198505,4.66,5.7,6.2,6.28,5.8,7.79,8.52,5.88,3.69,6
198506,1.2,1.98,2.6,0.99,0.44,1.24,2.17,2.52,1.28,4.28
198507,0.11,1.18,-1.82,0.06,3.04,0.33,-0.32,-1.73,-2.4,-1.9
198508,-1.69,-1.01,-1.29,-1.14,-1.88,0.44,-0.03,0.92,1.76,-0.83
198509,-5.89,-4.44,-4.37,-3.47,-3.42,-3.14,-2.16,-4.07,-3.49,-4.29
198510,5.81,4.38,3.99,2.64,3.72,4.44,5.74,5.03,5.95,6.3
198511,6.55,8.98,10.02,9.43,7.86,7.29,6.16,6.57,2.77,6.35
198512,3.69,3.88,5.13,4.71,7.99,3.68,3.01,5.8,3.32,4.45
198601,2.14,1.93,-0.24,0.88,-0.54,1.49,-0.36,2.85,-0.7,3.52
198602,6.18,8.47,9.73,7.83,5.06,7.5,8.2,9.02,6.61,9.52
198603,5.91,3.97,5.34,7.61,3.32,6.21,6.34,5.58,4.69,6.4
198604,1.07,0.5,-1.13,1.19,1.34,-2.16,-0.99,-1.45,-1.14,-5.02
198605,6.9,4.85,6.24,5.4,2.97,4.8,7.44,5.8,5.86,2.9
198606,1.04,-1.59,3.26,2.16,-0.12,2.2,2.46,3.63,2.13,1.37
198607,-9.35,-7.74,-4.65,-7.14,-7.95,-6.97,-6.25,-3.52,-1.64,-2.56
198608,7.08,5.04,4.97,3.89,6.03,6.29,8.63,6.05,9.32,8.36
198609,-8.05,-10.78,-10.53,-10.13,-6.99,-8.39,-6.84,-7.93,-7.52,-8.28
198610,5.64,6.5,8.16,7.64,1.84,7.17,5.01,5.23,4.12,4.41
198611,2.57,1.43,2.29,1.31,3.43,0.95,1.87,0.66,1.73,0.88
198612,-2.63,-2.37,-1.22,-2.9,-2.61,-4.11,-3.19,-1.87,-3.37,-2.88
198701,15.09,15.81,15.74,11.53,12.06,14.02,11.46,9.01,13.32,12.07
198702,8.6,7.92,7.79,4.92,6.83,5.65,4.02,2.39,-0.56,0.72
198703,3.17,-0.08,1.96,2.07,3.76,2.07,2.85,1.32,2.22,0.03
198704,-0.57,-2.17,-2.27,-2.86,-0.44,-2.15,-0.8,-3.42,-2.24,-1.02
198705,1.49,0.6,2.85,1.48,0.29,0.28,-0.52,-0.42,0.49,-1.23
198706,3.7,4.4,3.97,6.28,4.2,5.09,4.3,5.85,5.59,3.95
198707,7.99,4.89,2.46,4.28,4.16,5.72,5.15,4.02,0.68,2.14
198708,3.41,5.35,3.65,4.27,4.09,2.35,5.66,3.68,5.65,4.57
198709,-1.29,-1.48,-3.07,-1.85,-3.47,-2.68,-1.62,-1.03,-2.35,-4.74
198710,-26.1,-23.7,-23.32,-22.75,-22.42,-24.61,-19.22,-19.6,-15.11,-21.75
198711,-7.11,-8.65,-9.78,-7.36,-7.9,-6.66,-7.89,-6.77,-6.97,-5.58
198712,6.7,9.04,10.83,9.85,7.27,9.74,6.56,4.26,3.55,4.26
198801,2.58,0.96,1.23,2.47,2.49,3.97,7.37,7.92,9.01,9.86
198802,5.18,6.26,6.03,5.83,4.79,7.78,4.64,3.05,2.21,3.2
198803,-0.72,-2,-2.79,-1.17,-4.1,-0.23,-1.97,-3.37,-2.42,-2.61
198804,-0.01,0.45,-0.79,1.11,1.79,0.64,1.41,-0.48,1.42,2.59
198805,-0.29,-0.93,0.28,-0.22,0.42,-1.89,0.74,1.91,2.42,2.58
198806,6.38,6.18,3.93,4.38,6.69,7.04,2.18,5.84,3.64,7.94
198807,-0.78,-3.35,-0.1,-1.29,-0.53,1.32,-0.84,-1.1,-0.28,0.22
198808,-3.74,-3.63,-0.89,-5.75,-2.58,-1.03,-1.79,-1.58,-1.19,-3.27
198809,4,5.35,4.5,3.66,3.07,3.95,4.07,4.31,3.71,3.68
198810,-0.53,-0.03,3.26,4.37,1.46,3.11,2.09,0.95,0.92,3.89
198811,-1.8,-1.99,-0.71,-2.46,-1.19,-0.73,-2.04,-2.69,-2.83,-1.01
198812,3.61,2.53,2.29,1.91,2.66,1.77,1.96,1.45,2.09,0.14
198901,7.48,6.54,6.35,7.8,6.86,6.13,6.26,3.88,6.35,8.23
198902,-1.18,-2.62,-2.32,-3.19,-0.93,-1.9,-1.07,-0.86,-0.25,-2.4
198903,3.23,0.74,3.5,-0.71,3.78,4.04,2.32,2.35,2.61,-0.6
198904,6.14,6.99,5.91,5.57,5.31,3.39,5.53,3.63,4.9,2.51
198905,5,5.74,5.05,1.7,3.34,3.99,3.94,5.14,4.41,3.53
198906,-1.03,-2.19,-1.49,-0.51,-0.48,0.13,0.41,0.1,-0.55,1.46
198907,5.51,8.32,11.49,8.54,9.25,7.62,6.45,5.01,8.14,7.16
198908,3.25,1.64,0,1.19,1.74,1.3,2.65,1.97,3.71,7.02
198909,-0.35,1.96,0.23,-1.8,-0.47,-0.09,-0.2,-0.17,0.86,-2.08
198910,-4.09,-3.19,-2.07,-2.14,-2.2,-1.79,-1.54,-0.76,-4.49,-8.31
198911,3.92,0.78,2.78,1.39,3.76,2.05,1.8,1.36,0.29,-1.94
198912,2.03,1.05,0.9,1.77,1.67,4.43,3.2,1.53,1.3,-1.62
199001,-6.62,-7.57,-8.12,-5.77,-6.64,-8.04,-6.09,-6.05,-8.39,-7.34
199002,3.51,1.29,0.53,1.79,0.46,0.23,1.66,2.04,1.53,5.38
199003,2.89,3.44,3.83,3.31,4.62,1.75,1.22,1.13,0.36,0.75
199004,-2.95,-0.76,-1.34,-0.51,-1.56,-3.14,-3.66,-3.94,-4.58,-5.13
199005,11.64,11.57,10.92,11.41,7.86,8.1,7.23,7.58,7.42,8.17
199006,0.8,1.2,1.07,1.69,0.76,-2.1,-2.32,-1.29,-2.02,-2.86
199007,0.47,-2.28,0.25,-1.94,-0.89,-0.26,-0.68,-0.88,-3.11,-1.57
199008,-7.36,-8.33,-8.39,-9.69,-9.83,-10.93,-9.1,-9.92,-10.73,-11.25
199009,-6.4,-5.32,-4.67,-2.41,-3.44,-5.02,-5.13,-6.88,-8.2,-9.09
199010,-3.91,-0.26,2.07,0.09,-1.97,-1.62,1.76,-1.38,-1.97,-5.22
199011,8.65,6.12,5.1,5.35,6.98,7.87,7.38,8.37,9,5.77
199012,1.78,2.97,1.71,3.61,3.23,4.21,4.7,3.91,4.06,2.82
199101,4.46,5.49,2.56,3.59,6.56,6.06,3.63,5.88,7.82,7.57
199102,8,7.86,7.46,6.19,5.69,10.08,6.12,6.8,7.48,10.06
199103,3.18,2.84,4.84,2.76,0.74,3.79,3.11,1.99,3.64,1.61
199104,-0.01,-0.11,-0.09,0.58,-1.5,0.4,1.32,-0.73,3.02,2.15
199105,3.89,3.76,3.13,3.57,4.7,5.01,3.65,1.63,6.22,8.44
199106,-3.52,-4.5,-3.89,-4.6,-4.51,-5.35,-2.74,-4.41,-4.47,-5.58
199107,7.69,6.51,5.13,2.44,3.55,3.12,5.02,3.66,6.85,4.82
199108,4.02,3.16,2.84,3.08,1.77,1.33,4.56,1.74,3.37,6.03
199109,-1.59,-2.35,-3.32,-0.92,-0.17,-0.45,-2.06,0.58,0.93,-1.07
199110,1.17,2.72,1.25,1.22,1.21,0.84,0.93,1.7,2.59,2.8
199111,-1.11,-0.85,-2.81,-4.4,-4.07,-5.55,-2.68,-3.86,-4.63,-8.15
199112,12.96,13.53,13.92,11.27,10.17,8.66,7.81,10.33,12.36,9.71
199201,-1.96,-2.47,-1.13,-1.47,-2.83,-0.52,2.23,1.69,0.09,7.36
199202,0.75,-0.09,-0.36,2.07,-0.24,1.01,4.73,2.81,1.47,7.03
199203,-3.44,-4.1,-2.24,-1.85,-0.77,-1.67,-1.82,-1.34,-1.01,-1.77
199204,-2.71,-0.32,1.63,3.07,4.97,3.79,0.55,1.39,1.39,1.45
199205,2.1,0.67,0.38,0.14,0.22,0.47,0.8,0.76,1.11,0.77
199206,-3.58,-4.25,-1.76,-1.07,-1.23,-0.31,-4.22,-1.01,-1.56,-0.73
199207,4.01,4.79,4,4.85,5.83,2.75,4.97,5.12,4.03,4.09
199208,-1.54,-1.76,-0.03,-2.28,-2.33,-1.46,0.26,-2.11,-1.88,-3.42
199209,2.12,-0.89,1.38,-0.04,2.05,2.91,1.66,3.26,1.95,2.87
199210,3.59,1.41,3.61,2.21,-0.5,0.55,-0.3,1.38,0.8,1.31
199211,5.44,3.41,3.62,3,4.59,4.38,1.33,3.41,4.03,6.77
199212,1.14,0.5,0.34,0.37,0.77,3.29,3.33,3.53,4.6,4.12
199301,2.4,-1.39,-1.46,-0.99,-0.65,-0.39,2.03,2.97,0.7,5.59
199302,-1.31,-1.85,-0.53,-0.34,-0.82,0.97,3.4,3.18,2.71,1.96
199303,2.26,1.56,1.71,3.29,1.14,3.44,2.64,2.68,3.1,3.53
199304,-5.72,-2.76,-3.99,-1.1,-4.91,-2.02,-1.58,-2.89,-1.49,-3.55
199305,6.17,4,2.37,1.99,4.69,1.9,1.62,1.89,0.74,1.28
199306,-1.38,-0.43,-1.58,-2.17,-0.24,1.75,3.39,2.27,2.06,3.14
199307,0.14,-1.4,-1.12,-4.2,-0.89,0.67,1.54,0.62,1.19,2.96
199308,4.07,3.16,5.01,3.24,4.58,2.86,3.24,2.51,4.31,4.27
199309,-0.23,0.5,1.37,0.02,-0.43,-0.79,-0.07,-0.39,1.11,2.21
199310,3.46,1.76,1.86,3.76,1.95,0.18,1.15,-0.58,-1.69,-2.64
199311,0.17,-1.22,-1.29,2.27,-2.43,-1.86,-3.26,-3.3,-3.57,-2.63
199312,-0.31,2.95,1.21,2.9,0.83,2.46,2.68,1.53,2.24,1.74
199401,4.06,2.76,2.73,2.55,2.74,2.91,3.65,1.66,2.52,3.61
199402,0.39,-1.13,-1.25,-2.86,-1.62,-2.5,-3.62,-2.77,-4.02,-2.59
199403,-5.71,-4.62,-3.53,-5.41,-4.47,-3.18,-4.41,-3.6,-3.73,-4.08
199404,-0.49,1.79,0.35,1.58,0.58,0.26,3.96,1.08,2.65,-0.02
199405,-0.66,1.53,0.73,2.1,2.48,1,-0.94,0.54,0.88,2.21
199406,-2.69,-3.37,-4.28,-1.76,-2.3,-2.34,-1.28,-1.93,-2.43,-2.43
199407,2.29,2.63,5.41,3.03,1.88,2.93,4.08,2.8,3.03,2.4
199408,6.68,4.65,5.33,3.84,3.47,4.94,3.64,1.79,4.5,3.49
199409,-1.49,-1.55,-0.58,-1.52,-1.24,-1.97,-1.74,-4,-5.35,-3.9
199410,2.37,1.92,2.91,1.69,0.26,0.39,3.73,3.25,0.47,0.92
199411,-4.67,-2.75,-3.98,-3.45,-4.14,-2.61,-1.75,-2.49,-3.97,-5.85
199412,1.28,0.9,0.73,4.99,1.69,2.33,0.49,0.93,1.02,-0.29
199501,0.53,2.61,1.62,1.27,2.09,2.07,3.65,2.51,4.59,3.92
199502,2.76,3.56,3.93,5.18,4.23,4.14,2.18,3.54,6.51,5.47
199503,3.29,3.66,3.73,1.34,2.36,2.34,3,2.34,2.29,0.13
199504,1.62,0.73,2.27,1.12,1.98,3.81,3.63,2.6,4.69,3.88
199505,2.02,2.44,3.01,4.9,2.29,3.61,4.05,6.03,5.68,5.72
199506,4.77,4.3,4.32,0.66,3.19,2.88,0.95,1.58,2.81,3.89
199507,6.4,4.32,4.27,3.21,2.74,4.62,4.05,3.52,2.38,4.9
199508,1.11,0.4,-0.8,-0.57,0.52,0.38,0.81,3.05,2.86,4.29
199509,1.68,3.68,3.32,6.09,3.78,2.99,3.58,5.97,4,4.12
199510,-1.07,-1.86,-1.32,0.3,0.64,-1.93,1.64,-1.25,-1,-3.89
199511,3.13,5.19,5.37,5.24,3.36,5.43,2.24,2.48,4.99,6.92
199512,0.35,-0.57,0.55,1.97,3.46,1.52,1.78,1.18,4.48,1.08
199601,1.24,1.93,1.98,3.54,2.29,5.83,2.62,1.79,3,4.07
199602,3.84,2.82,1.11,0.29,1.28,3.05,0.37,1.77,0.13,2.98
199603,1.17,1.02,2.47,0.18,1.35,1.22,0.76,-0.55,0.87,3.46
199604,5.53,3.55,1.9,0.98,2.39,0.66,2.12,2.81,-1.07,0.25
199605,2.22,4.67,1.19,3.65,2.37,1.35,2.83,2.18,1.72,3.09
199606,-3.07,-0.48,-0.89,0.53,0.75,-1.39,1.3,0.64,0.66,-1.43
199607,-10.11,-4.81,-5.03,-5.38,-5.57,-3.58,-3.34,-1.53,-4.27,-2.6
199608,3.78,2.99,3.2,2.94,1.52,0.24,4.05,5,3.66,3.58
199609,7.26,4.85,6.4,5.6,4.56,3.56,5.63,4.98,5.19,3.31
199610,-2.9,0.66,1.41,0.8,3.76,2.05,4.51,5.09,3.7,4
199611,6.22,4.39,7.98,7.06,6.78,6.59,8.13,9.26,9.18,7.33
199612,-1.16,-0.68,-2.33,-2.9,-0.95,0.68,1.04,-1.96,-2.1,-1.38
199701,2.2,6.52,7.98,5.17,5.92,3.53,7.63,4.71,6.64,5.36
199702,-5.03,-0.77,0.8,0.42,0.53,5.1,-0.52,0.63,1.98,2.87
199703,-7.18,-4.84,-5.34,-2.11,-2.04,-6.11,-3.51,-4.56,-4.97,-5.09
199704,-0.17,8.88,6.64,4.91,4.61,3.05,4.9,5.6,4.25,4.38
199705,12.5,7.7,5.04,6.93,6.45,6.98,4.57,6.04,5.72,5.54
199706,1.98,2.68,6.87,5,3.54,4.59,2.11,6.73,4.42,3.01
199707,9.47,6.72,4.68,10.17,5.64,7.35,7.67,8.51,7.35,11.6
199708,-3.28,-5.95,-5.91,-5.05,-3.81,-3.02,-2.51,-4.27,-1.3,-1.89
199709,2.54,6.23,5.75,4.96,6.54,4.92,5.45,7.83,4.21,8.98
199710,-2.93,-3.96,-3.24,-4.38,-3.76,-2.99,-3.36,-0.82,-4.61,-3.27
199711,1.91,3.47,5.08,4.13,2.56,5.55,4.39,4.66,2.39,0.75
199712,-2.12,0.73,2.15,0.85,2.58,2.06,3.97,4.65,3.36,5.64
199801,4.03,0.43,1.53,4.55,0.51,-1.38,-1.03,-3.08,-1.79,-1.16
199802,10.99,8.01,5.9,7.25,7.96,5.92,7.23,6.9,7.03,11
199803,7.52,6.66,3.3,1.61,6.29,4.21,5.83,6.55,5.07,6.88
199804,1.58,2.24,1.04,1.34,0.82,0.84,0.28,-0.13,0.59,2.85
199805,-5.08,-2.16,-2.85,-2.11,-2.45,-1.28,-2.38,-2.06,-3.29,3.56
199806,12.31,2.69,4.63,4.29,3.88,1.56,1.08,-0.27,0.3,4.18
199807,-0.2,-4.13,-3.76,0.03,-1.47,-1.12,2.32,-4.82,-3.99,-2.91
199808,-15.69,-16.84,-11.88,-16.33,-17.1,-9.1,-16.62,-13.77,-18.71,-20.37
199809,10.82,2.31,5.53,8.42,5.64,6.95,6.53,5.84,-2.08,3.35
199810,2.75,10.96,9.2,8.35,10.78,5.32,7.43,4.94,11.11,8.07
199811,8.21,4.57,6.75,3.21,5.35,6.63,8.68,4.69,5.42,5.65
199812,13.58,4.08,5.12,10.23,5.79,2.06,4.78,-0.46,0.98,2.57
199901,9.5,1.56,2.73,4.43,1.15,-3.9,1.67,-0.95,1.67,5.86
199902,-7.5,-2.61,-0.62,-4.15,-2.4,-4.05,-6.25,-3.37,-0.05,-3.88
199903,6.1,2.26,3.69,1.73,2.71,-1.19,1.04,3.61,5.25,2.51
199904,-0.41,3.54,1.12,1.58,9.57,10.77,9.06,10.29,6.96,6.57
199905,-1.79,-2.2,-2.69,-0.14,-1.83,0.62,-1.06,-0.38,-1.29,-3.14
199906,9.28,3.18,8.1,3.81,4.55,1.94,5.34,2.57,3.15,-0.34
199907,-4.38,-1.75,-1.42,-3.07,-4.22,-4.41,-2.99,-4.15,-2.04,-5.77
199908,2.19,1.26,-4.02,-5,-5.11,-0.57,-3.39,-4.18,-4.64,-0.95
199909,-1.31,-3.25,-2.3,-3.18,-1.8,-5.07,-4.43,-3.26,-5.9,-3.86
199910,7.22,9.84,0.12,5.36,10.49,4.52,4.46,6.31,2.96,5.09
199911,7.16,1.51,3.26,-3.41,-0.98,-2.9,-2.31,1.61,-1.67,-1.49
199912,14.83,5.7,1.44,-1.17,1.13,1.35,-0.94,4.76,1.6,7.69
200001,-8.95,-1.91,-1.48,-4.88,-3.13,-3.7,-2.96,-7.57,-7.08,-8.28
200002,7.1,-1.06,-6.44,-7.39,-5.83,-5.12,-7.44,-1.51,-3.89,-6.16
200003,8.43,8.91,10.96,8.84,11.25,9.76,9.62,13.4,11.41,12.11
200004,-8.14,-0.36,-1.77,-1.02,-2.01,-1.32,1.51,-0.62,1.24,1.92
200005,-6.84,-0.23,-1.54,3.83,0.47,0.21,1.59,-0.3,-1.03,-5.35
200006,10.1,2.48,0.7,-6.08,-4.98,-6.13,-4.05,3.01,-4.78,-2.37
200007,-3.71,-2.7,-0.76,5.76,3.63,5.36,6.49,5.48,4.08,3.49
200008,8.01,3.99,3.75,7.82,11.15,6.63,10.47,11.26,8.13,6.74
200009,-8.25,-5.71,1.2,-1.44,0.67,3.11,-0.17,5.88,3.05,2.07
200010,-5.68,1.52,6.5,1.24,2.04,1.56,-0.15,-2.52,4.2,2.9
200011,-14.79,-4.73,-1.82,-1.85,-2.67,-0.76,-5.47,-1.18,-3.37,-2.77
200012,-3.61,1.1,0.64,6.86,9.08,8.64,12.56,10.28,11.28,9.72
200101,8.72,-1.46,0.47,1.81,-1.28,0.13,3.49,2.5,2.15,-0.09
200102,-16.73,-5.73,-1.45,-5.03,-2.98,1.16,-2.91,-1.35,3.34,-1.64
