,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
198801,8.33,7.29,6.18,3.56,4.75,3.3,2.44,3.27,0.9,2.15
198802,0.16,2.3,5.24,4.97,4.9,6.19,8.48,9.5,9.61,8.91
198803,-2.07,-3.04,-2.75,-1.53,-2.97,-2.28,-1.61,0.54,3.54,2.71
198804,-0.03,-0.88,1.18,1.3,1.92,2.21,-0.16,1.29,1.65,0.62
198805,2.41,1.08,0.62,1.4,-1.49,-0.49,-1.84,0.03,-3.03,-3.14
198806,3.08,3.64,5.54,4.96,6.76,5.17,6.18,9.64,6.43,4.64
198807,-0.41,0.2,-0.83,-0.02,-1.05,-0.95,-2.62,-2.13,-2.68,-0.49
198808,-0.36,-1.57,-2.93,-2.68,-2.54,-3.95,-3.76,-4.62,-3.35,-3.04
198809,3.43,4.59,4.69,2.94,4.42,4.99,4.03,3.85,2.46,0.04
198810,1.99,4.54,1.38,3.19,1.51,0.4,0.2,-0.23,-0.42,-3.37
198811,-0.89,-1.5,-0.96,-1.65,-2.25,-1.57,-2.51,-2.66,-4.9,-0.52
198812,1.3,1.44,1.81,1.79,2.12,2.35,3.71,3.48,5.35,1.19
198901,3.8,6.73,7.3,7.31,6.78,7.91,7.1,5.6,5.57,5.52
198902,-1.58,-2.29,-2.53,-2.58,-0.95,-2.34,1.45,0.69,0.34,0
198903,2.69,2.47,1.63,3.64,1.51,2.79,1.15,1.54,0.8,1.23
198904,4.28,4.53,5.65,6.04,5,4.56,4.94,6.05,5.16,1.33
198905,4.62,2.6,4.38,4.41,5.08,4.34,3.24,6.07,4.92,1.87
198906,1.71,-0.05,0.07,-1.24,-0.86,-1.64,-1.36,-2.7,-1.93,-2.28
198907,5.35,5.67,9.26,10.21,11.22,9.21,6.37,6.76,4.16,-0.22
198908,1.24,3.07,2.22,2.17,1.3,1.97,3,2.65,3.52,-0.07
198909,-0.38,-0.6,0.3,0.48,-0.69,-0.18,0.14,-0.35,0.08,0.51
198910,-0.13,-3.01,0.12,-2.75,-3.58,-3.78,-4.12,-7.42,-6.17,-9.7
198911,2.66,2.24,1.59,2.31,2.66,1.6,1.37,0.9,-1.43,-1.08
198912,4.44,2.88,1.88,2.07,1.31,1.41,1.3,-0.54,0.29,-1.04
199001,-5.11,-5.84,-6,-7.95,-7.95,-8.14,-8.1,-7.18,-10.01,-12.94
199002,1.36,1.34,0.21,1.62,1.53,2.83,2.63,3.89,3.7,2.55
199003,-0.05,2.44,2.5,3.19,2.61,1.69,1.5,5.17,2.73,1.25
199004,-3.44,-1.53,-3.06,-1.39,-1.93,-3.78,-4.16,-4.32,-3.28,-4.51
199005,6.45,7.85,10.4,8.57,10.26,11.56,10.57,10.07,10.72,5.87
199006,-0.04,-1.98,1.89,0.59,-1.3,-1.07,-1.58,-0.92,-0.94,0.49
199007,2.07,1.5,-0.74,-1.46,-1.05,-4.54,-4.69,-5.6,-6.72,-6.72
199008,-9.02,-8.16,-8.38,-8.1,-9.46,-12.25,-9.66,-12.24,-14.49,-14.27
199009,-1.27,-1.48,-5.42,-6.24,-4.08,-7.16,-8.52,-9.9,-9.55,-14.82
199010,4.85,-1.58,-0.23,0.88,-0.5,-3.34,-3.62,-6.54,-5.84,-6.72
199011,2.99,4.52,7.83,6.03,6.93,9.77,8.3,13.36,11.37,7.98
199012,2.06,2.17,2.11,2.16,3.45,5.33,7.36,6.1,4.13,-3.68
199101,-0.78,2.25,3.47,7.09,7.57,10.51,11.09,12.44,12.54,8.16
199102,6.16,7.29,6.02,7.91,6.96,7.58,10.88,12.09,14.16,17.01
199103,2.35,2.48,2.87,3.5,1.67,2.56,5.7,4.9,7.65,7.98
199104,0.24,1.05,0.36,-0.57,0.8,0.17,-0.77,0.03,0.39,-0.99
199105,0.47,1.47,4.45,4.94,8.15,7.48,5.28,6.23,4.79,-0.78
199106,-1.76,-2.82,-3.93,-4.79,-5.39,-5.99,-6.27,-5.34,-8.81,-8.32
199107,4.47,3.94,4.59,3.94,5.3,5.37,5.43,6.81,5.64,4.56
199108,2.69,1.79,3.07,3.29,2.6,1.22,3.07,6.06,4.67,4.75
199109,2.77,-0.64,-1.52,-2.94,-3.09,-2.09,-2.27,-0.98,-0.22,-1.58
199110,2.33,1.74,1.46,3.02,-0.03,0.42,1.8,0.54,3.38,3.3
199111,-2.11,-2.5,-3.54,-3.27,-4.98,-7,-5.41,-4.53,-5.31,-7.12
199112,5.46,12.13,11.62,14.64,10.67,12.07,11.3,14.32,12.62,8.18
199201,-4.02,-1.72,-2.75,-2.82,1.97,2.5,3.98,5.31,8.49,14.74
199202,-0.99,-0.1,0.57,2.29,3.18,3.04,5.35,1.27,3.6,1.24
199203,-0.37,-1.88,-2.2,-1.13,-2.29,-3.24,-2.92,-4.64,-5.83,-6.42
199204,4.65,3.51,1.97,1.38,0.56,1.86,-2.29,-2.09,-4.07,-9.36
199205,1.03,0.28,1.34,0.13,1.05,0.16,1.18,-0.68,0.1,-0.77
199206,1.49,-1.36,-2.46,-1.88,-2.02,-1.91,-5.12,-1.18,-5.41,-6.81
199207,6.31,3.4,3.93,3.79,4.81,2.94,2.66,4.73,5.98,3.14
199208,-0.76,-1.38,-0.76,-2.21,-4.02,-3.82,-2.08,-3.37,-3.91,-5.77
199209,2.04,1.5,0.18,1.18,2.34,0.96,1.93,2.32,1.43,1.8
199210,-1.36,0.7,0.68,2.14,2.05,1.05,3.63,5.06,5.67,4.1
199211,0.69,3.14,3.18,4.3,5.29,6.52,5.79,8.53,10.32,8.64
199212,2.37,2.94,1.16,1.91,-0.42,0.56,3.64,2.15,3.57,1.84
199301,1.62,0.27,-1.18,-0.52,1.68,3.97,6.42,2.95,2.3,3.67
199302,3.83,2.83,-0.01,0.99,-0.4,-1.76,-2.53,-2.12,-4.57,-5.1
199303,2.35,2.79,1.87,2.12,2.18,4.22,2.83,2.9,3.23,2.01
199304,-0.79,-1.9,-3.06,-4.87,-4.48,-3.08,-1.81,-0.46,-4.65,-2.52
199305,0.13,2.19,2.89,1.5,2.64,3.32,4.94,7.05,7.25,6.59
199306,1.82,1.94,-0.14,0.86,1.04,0.37,-1.7,-1.28,0.61,0.42
199307,1.59,0.64,0.38,0.99,-1.49,-2.25,-1.29,-0.27,-0.47,-0.05
199308,3.64,3.1,3.36,3.06,4.49,4.28,6.18,3.8,5.61,3.31
199309,-0.41,-0.77,-0.05,-0.27,-0.69,0.34,1.11,1.23,3.65,1.88
199310,-0.52,0.25,0.14,2.66,3.07,3.19,2.35,3.31,2.91,4.5
199311,-3.15,-2.49,-2.06,0.87,-0.03,-0.68,-1.34,-2.68,-1.78,-3.79
199312,2.72,1.23,0.79,2.75,-0.21,2.99,2.07,3.02,4.05,0.88
199401,1.98,2,2.81,3.65,4.13,3.92,4.03,2.1,4.46,4.31
199402,-3.02,-2.37,-4.34,-1.48,-1.8,-2.73,-1.85,0.61,-0.69,-0.61
199403,-3.14,-4.46,-4.23,-4.81,-3.94,-3.99,-5.02,-6.52,-6.22,-7.46
199404,1.33,2.09,2.69,0.37,0.66,0.05,1.54,0.99,-2.07,-3.02
199405,1.53,1.23,1.17,1.05,1.01,1.64,1.08,0.18,-1.14,-1.64
199406,-3.14,-2.06,-2.08,-2.12,-1.36,-3.14,-1.84,-3.67,-4.58,-6.63
199407,3.52,3.61,3.38,1.89,2.63,2.96,4.47,2.9,3.13,1.8
199408,3.44,2.99,2.57,4.56,3.82,4.05,6.29,6.4,7.59,8.1
199409,-2.63,-2.61,-1.79,-1.71,-2.04,-4.09,-0.5,-2.02,-0.58,0.95
199410,2.55,1.62,1.09,1.09,1.98,-0.29,2.4,2.77,3.14,1.63
199411,-3.36,-2.64,-3.69,-3.41,-4.05,-4.31,-5.35,-4.59,-2.92,-4.02
199412,0.95,1.85,2.4,0.25,1.44,2.62,2.2,-0.69,0.81,-1.24
199501,4.86,3.56,2.94,2.45,0.91,0.54,0.51,-0.1,-0.61,-0.02
199502,2.9,1.97,4.46,6.18,4.19,6.67,4.86,4.43,4.3,3.42
199503,1.7,2.27,2.08,3.7,4.23,2.46,2.76,3.31,3.27,2.44
199504,2.36,3.76,1.28,2.6,4.03,2.24,0.85,2.49,2.51,2.19
199505,4.3,3.7,3.65,3.23,3.97,3.28,3.11,3.48,2.37,0.77
199506,0.17,1.36,2.01,1.97,3.77,3.29,4.1,7.27,9.04,8.97
199507,1.82,2.65,2.65,3.93,3.41,5.14,5.85,5.93,7.42,9.15
199508,0.46,1.55,2.31,-0.09,-0.23,2.27,0.65,1.93,0.62,1.49
199509,4.1,7.46,5.56,4.59,2.45,-0.7,1.83,-0.19,2.66,2.21
199510,1.49,1.61,-1.2,-2.69,-0.74,-3.27,-6.09,-0.18,2.13,-5.71
199511,3.26,5.3,5.25,6.94,5.5,5.43,5.11,-2.48,4.09,1.74
199512,3.76,4.06,3.04,1.24,1.24,0.37,1.3,0.48,-2.59,-3.63
199601,2.64,2.45,3.23,3.05,4.45,4.05,1.57,0.91,3.08,-1.05
199602,-0.57,-0.04,1.11,0.9,1.54,1.15,3.81,3.67,5.83,3.45
199603,0.41,1.8,1.1,0.96,1.61,2.6,3.5,1.24,-0.95,-0.67
199604,-1.83,-0.09,0.68,0.55,0.67,1.8,2.79,4.58,7.81,12.69
199605,1.02,2.2,3.61,1.62,2.54,2.81,2.87,2.37,4.6,4.2
199606,2.07,1.58,1.4,-0.07,0.51,0.1,-2.25,-1.85,-4.13,-9.11
199607,-3.3,-5.04,-3.22,-3.93,-3.37,-4.4,-8.22,-5.95,-10.74,-14.54
199608,2.23,2.63,1.44,2.32,3.8,4.24,3.08,4.05,5.72,6
199609,3.29,4.82,5.85,4.27,4.99,5.86,5.63,6.56,6.64,7.91
199610,4.16,2.77,3.42,3.25,2.83,-1.3,2.35,-0.97,-2.99,-5.74
199611,5.26,6.33,7.67,8.42,6.18,4.45,8.35,8.37,6.84,4.02
199612,-0.95,-0.78,-2.37,-1.13,-1.29,-1.09,1.01,-1.95,-1.27,-2.32
199701,2.75,3.49,5.33,6.89,5.29,8.51,2.64,7.08,6.32,4.93
199702,1.58,1.46,2.02,1.97,2.97,2.24,-2.33,-5.24,-6.1,-7.25
199703,-0.85,-2.67,-1.93,-4.72,-6.25,-5.64,-4.62,-4.28,-6.02,-8.8
199704,-0.06,2.66,5.26,7.08,3.11,4.93,7.46,6.5,1.79,-1.13
199705,4.66,7.15,6.53,5.24,5.53,5.62,5.44,9.18,11.17,15.9
199706,3.92,5.07,4.47,4.51,6.69,3.28,5.94,3.33,3.95,2.02
199707,5.99,5.4,7.47,6.86,5.05,9.78,6.04,11.99,11.25,9.03
199708,-1.29,-3.24,-7.8,-4.36,-4.37,-4.87,-4.97,-2.69,1.6,1.81
199709,4.57,5.85,5.96,6.29,6.5,4.64,5.17,6.08,5.48,6.56
199710,-0.24,-2.69,-2.15,-3.77,-3.15,-2.8,0.66,-5.02,-6.99,-8.15
199711,6.7,3.88,4.05,3.66,5.39,5.52,2.38,4.28,1,-3.05
199712,6.82,4.66,2.17,2.49,3.57,2.12,2.45,1.15,-2.01,-3.44
199801,-1.64,-1.36,-1.72,-0.56,2.03,2.6,1.19,-0.87,2,2.11
199802,4.4,7.85,6.68,6.7,6.71,7.97,8.2,8.96,9.29,8.73
199803,6.93,6.55,4,5.25,5.09,4.74,5,6.86,2.76,3.06
199804,-1.17,-0.63,1.1,0.49,1.12,3.42,1.04,1.67,2.91,3.54
199805,-1.24,-1.93,-1.39,0.51,-0.85,-2.38,-3.64,-6.95,-6.31,-8.49
199806,1.34,1.72,1.89,4.33,1.95,4.79,9.47,4.46,2.75,1.91
199807,-4.06,-4.14,-3.42,-3.3,1.07,-0.45,-2.5,-0.06,-0.07,-6.82
199808,-2.81,-11.77,-14.93,-15.5,-14.06,-15.97,-15.16,-19.64,-21.81,-26.17
199809,5.53,3.88,9.87,3.15,8.14,5.6,4.08,5.82,12.96,14.91
199810,-0.91,5.16,5.21,8.86,5.53,8.99,9.7,11.39,9.65,7.52
199811,3.82,5.34,4.37,5.52,7.36,5.14,7.44,9.35,8.18,11.19
199812,1.65,3.72,4.34,6.69,6.82,8.79,12.15,8.82,7.46,9.14
199901,-4.87,-0.48,2.23,2.25,5.85,5.01,7.33,10.33,8.48,18.14
199902,-3.96,-1.7,-0.33,-2.04,-1.96,-5.42,-6.21,-5.84,-9.81,-6.25
199903,0.51,3.17,3.13,0.27,1.34,6.13,5.69,4.18,3.11,16.29
199904,6.25,5.6,-0.23,6.93,7.19,1.31,4.75,6.23,3.19,9.82
199905,2.55,-2.19,-2.46,-3.53,-1.94,2.47,-4.44,-0.18,-0.88,-6.51
199906,-1.78,-0.28,2.63,6.79,4.29,7.63,7.93,6.26,7.27,7.21
199907,-1.35,-1.58,-1.17,-4.96,-4.03,-4.74,-4.3,2.23,-0.2,-7.31
199908,-3.12,-1.77,-0.2,-6.95,0.15,-1.7,-1.65,2.67,4.57,-0.28
199909,-6.4,-2.95,-4.24,-4.74,-0.59,-3.54,-0.39,-5.04,1.4,4.11
199910,5.33,4.07,10.9,4.91,6.63,6.12,1.66,2.84,10.31,10.46
199911,-5.52,0,-2.7,0.02,5.33,-0.13,2.18,8.53,10.14,16.55
199912,-1.92,5.02,7.1,-0.85,6,4.07,6.16,12.66,17.8,24.78
200001,1.27,-6.27,-4.94,-5.21,-5.67,-3.78,0.16,-5.07,-2.04,-5.15
200002,-6.85,-5.31,-10.63,-12.39,-4.52,-4.56,6.34,5.74,17.98,28.77
200003,7.8,12.92,10.46,10.45,13.86,10.99,13.46,4,6.18,-10.8
200004,2.74,4.69,0.79,3.62,-11.02,-3.15,-0.39,-2.07,-7.78,-18.96
200005,-1.49,1.47,3.52,1.79,4.33,-3.04,-3.08,-10.27,-7.26,-13.28
200006,-2.84,-2.87,-1.56,-1.86,-2.09,0.16,0.87,8.44,8.01,21.89
200007,0.01,-3.21,0.2,2,3.7,0.73,-4.84,-2.26,1.39,-8.62
200008,4.28,1.96,7.15,2.77,3.25,-0.17,7.27,9.33,11.12,15.8
200009,6.07,1.59,1.88,-0.82,-8.54,-2.4,-9.71,-10.36,-10.7,-8.75
200010,0.9,-1.52,6.44,3.73,3.02,-4.07,0.53,-4.75,-4.59,-14.41
200011,2.82,3.61,-4.78,-1.43,1.23,-5.19,-9.94,-15.44,-17.72,-32.19
200012,4.33,3.8,2.21,3.93,7.2,7.81,7.44,-3.67,-4.82,-2.63
200101,-5.73,-7.96,-6.14,-1.6,-0.54,6.67,5.52,17.57,13.05,13.58
200102,0.99,-0.87,-1.74,-0.91,1.11,-6.98,-5.31,-7.62,-22.23,-33.77
200103,-2.46,-3.78,-4.4,-3.68,-5.08,-3.97,-5.7,-6.5,-7.09,-21.33
200104,6.01,3.6,2.14,4.46,4.13,8.86,11.99,13.54,12.45,19.53
200105,2.14,3.02,2.15,1.68,1.87,2.02,1.23,4.28,1.41,-4.42
200106,-2.58,-0.12,-2.63,-3.1,-4.48,0.11,-0.67,-4.29,3.2,-0.15
200107,0.44,0.36,4.95,0.53,-3.01,-0.41,-5.56,-4.52,-6.16,-8.31
200108,-2.04,-1.65,-4.1,-5.87,-7.37,-8.36,-7.79,-6.54,-7.89,-15.84
200109,-1.24,-2.65,-4.59,-4.89,-7.25,-12.77,-11.63,-19.21,-20.93,-23.74
200110,-1.82,-1.74,2.11,-0.77,1.48,4.91,-0.04,12.01,10.46,18.75
200111,1.87,2.73,5.33,8.72,8.34,7.82,12.35,16.09,15.8,15.71
200112,-0.89,2.95,1.8,1.87,4,2.69,4.96,-0.1,-1.73,3.72
200201,1.43,-2.11,-0.17,-2.8,-1.71,-2.72,0.42,-1.61,-2.23,-4.14
200202,1.93,1.71,1.85,-1.44,-0.83,-2.1,-6.64,-6.75,-9.01,-19.36
200203,2.53,4.13,2.02,1.11,6.09,6.86,6.61,2.6,11.48,14.44
200204,-1,-2.36,-2.72,-5.33,-7.63,-2.36,-6.26,-4.41,-10.38,-16.24
200205,-0.05,-1.46,0.3,-0.19,0.65,0.07,-0.44,-3.01,-3.57,-10.36
200206,-6.12,-2.25,-3.7,-4.79,-8.81,-6.48,-8.95,-8.39,-11.9,-18.55
200207,-4.58,-6.07,-5.77,-7.25,-11.18,-11.58,-5.97,-9.95,-13.38,-9.83
200208,2.04,1.42,2.04,0.7,0.7,0.91,-2.62,1.42,0.63,-1.87
200209,-6.14,-6.99,-10.55,-9.27,-8.19,-11.58,-8.82,-11.78,-14.43,-16.4
200210,1.99,3.3,2.89,7.61,8.15,8.04,11.36,12.95,16.02,11.31
200211,-1.54,-1.4,4.17,0.76,4.8,5.57,8.92,15.61,19.4,28.42
200212,-0.86,-1.71,-1.99,-4.39,-5.07,-7.65,-6.01,-9.49,-17.08,-15.5
200301,-1.86,-2.74,-1.79,-4.01,-4.35,-2.62,-2.97,-1.15,-0.87,0.58
200302,-2.15,-1.06,-2.12,-0.74,-1.91,-3.71,-3.96,-0.15,-1.03,-2.77
200303,1.05,1.29,2.54,2.11,1.46,2.16,0.98,-0.76,-1.78,0.85
200304,4.27,3.74,5.53,10.11,9.18,8.54,9.15,13.39,14.43,19.22
200305,6.02,2.44,2.59,3.52,5.83,6.52,8.83,8.19,15.51,21.64
200306,-0.37,0.65,1.56,1.8,2,3.49,1.25,0.05,2.48,3.25
200307,0.23,1.86,1.17,2.12,1.2,2.97,4.4,5.25,5.4,8.2
200308,1.67,1.51,0.12,-0.8,2.53,2.75,6.14,7.54,7.27,7.11
200309,-0.06,-0.22,0.26,-1.37,-3.48,-1.43,-2.16,-2.58,-2.69,-0.72
200310,4.49,5.28,3.05,6.05,4.51,6.79,10.82,10.44,11.72,12.49
200311,1.38,0.56,0.88,-0.17,1.52,2.81,1.83,1.31,3.79,3.56
200312,5.69,4.12,5.82,3.33,6.84,4.52,3.4,2.58,0.41,0.62
200401,0.91,1.65,2.69,1,1.9,1.45,2.57,4.88,4.36,7.75
200402,2.8,1.3,1.96,0.59,1.89,0.92,-0.46,1.92,0.45,-1.15
200403,-0.83,-3.35,-1.15,-0.2,0.71,-1.09,-2.07,0.33,-1.57,-1.68
200404,-0.08,-0.93,0.75,-2.31,-1.31,-0.11,-5.7,-5.37,-5.95,-8.58
200405,0.41,0.71,0,0.71,1.09,3.99,1.84,2.59,3.46,4.51
200406,0.97,1.18,3.26,1.72,0.59,5.13,2.35,1.89,3.89,1.95
200407,-2.01,-1.19,-3.3,-5.2,-4.14,-5.14,-6.94,-5.74,-10.85,-12.19
200408,1.87,0.33,1.37,0.98,-2.03,-0.23,-2.43,-1.77,-2.88,-4.54
200409,-0.93,0.88,0.88,2.94,4.75,4.47,5.31,2.28,6.87,5.56
200410,1.25,0.44,0.39,1.15,1.54,2.89,1.12,5.15,4.16,1.89
200411,4.08,3.12,3.39,5.61,5.33,5.68,4.68,5.59,9.86,7.03
200412,2.56,3.99,3.48,2.07,3.6,4.4,4.24,3.82,4.37,6.88
200501,-1.75,-1.3,-2.17,-1.48,-3.04,-2.71,-4.68,-2.91,-5.31,-5.56
200502,-0.3,2.82,2.56,5.02,1.56,2.12,1.93,4.47,3,1.2
200503,-1.57,-1.17,-3,0.01,-1.09,-1.19,-0.49,-1.31,-3.02,-6.14
200504,-0.36,-1.59,-2.28,-3.29,-3.15,-2.16,-4.11,-5.22,-5.71,-4.27
200505,1.11,3.47,4.63,3.55,4.54,2.88,7.86,6.43,7.22,8.58
200506,-1.41,0.09,0.46,0.8,1.5,3.09,4.52,2.75,3.27,3.14
200507,0.6,4.64,3.92,5.65,4.4,6.43,7.55,7.49,8.03,7.83
200508,-0.4,-1.88,-2.26,-0.69,-0.77,-0.04,0.95,-0.29,-1.22,-1.65
200509,0.11,-0.09,0.6,0.04,1.43,2.89,3.27,2.84,1.17,0.22
200510,0.74,-1.8,-3.06,-1.11,-2.01,-4.61,-2.69,-3.7,-3.46,-3.75
200511,3.67,4.21,3.29,3.08,3.3,5.24,6.68,2.35,6.2,3.89
200512,-0.27,-0.51,0.03,0.65,-0.92,-0.25,0.1,0.82,2.02,1.8
200601,0.34,0.96,2.99,2.3,1.53,4.53,8.09,8.61,11.7,11.23
200602,1.64,0.98,3.25,-0.8,1.4,-0.18,-0.99,-5.37,-5.54,-2.12
200603,1.42,0.83,1.06,2.33,1.75,2.15,0.89,4.02,3.87,5.47
200604,2.6,-0.27,1.67,-0.28,-0.87,0.34,0.18,1.88,3.56,2.59
200605,-0.9,-2.19,-2.57,-3.14,-4.91,-4.03,-4.86,-4.03,-7.08,-7.46
200606,-0.62,0.45,0.53,-0.86,0.78,0.7,0.79,0.97,-1,-0.71
200607,2.52,-0.4,3.23,-1.29,-3.38,-1.16,-2.51,-4.09,-5.89,-7.61
200608,3.1,2.1,1.79,2.72,3.67,1.66,3.31,0.72,0.27,3.92
200609,1.86,2.21,3.74,2.8,2.42,2.57,1.86,2.01,1.91,-0.36
200610,2.06,3.24,4.84,3.22,2.1,4.26,5.39,5.67,6.34,4.37
200611,0.72,0.85,2.16,2.42,2.19,1.32,5.61,4.66,3.99,5.08
200612,3.07,2.48,2,1.09,0.62,0.73,-1.51,-2.83,-1.69,-1.55
200701,0.15,2.1,1.64,2.81,2.41,2.64,2.61,3.2,3.4,1.84
200702,-0.91,-2.53,-1.87,-2.21,-2.04,-1.42,-0.82,-0.53,0.82,-1.95
200703,0.61,0.69,1.09,1.76,0.12,1.79,1.78,0.79,3.47,0.97
200704,3.31,4.13,3.57,3.78,5.52,4.74,4.62,3.19,3.61,2.71
200705,2.26,3.33,3.83,4.07,3.72,5.77,2.37,4.31,5.5,3.38
200706,-1.7,-1.19,-2.39,-1.56,-1.47,-1.02,-1.68,-0.71,-1.22,-1.17
200707,-2.67,-4.53,-1.78,-4.41,-3.76,-1.21,-3.1,-4.67,-6.08,-3.85
200708,3.31,1.13,1.47,0.64,1.06,1.11,-0.71,-0.43,-0.18,-0.29
200709,3.5,3.97,2.98,3.04,2.96,4.95,2.11,6.28,3.06,3.87
200710,2.59,1.62,0.58,1.54,3.67,1.8,5.29,3.07,0.73,0.91
200711,-1.2,-3.42,-5.41,-3.92,-5.17,-8.78,-6.89,-10.58,-9.72,-9.64
200712,-1.29,0.37,1.41,-0.75,-1.13,-0.99,-2.42,-1.94,-0.23,-1.82
200801,-6.19,-3.61,-6.54,-7.14,-2.77,-5.3,-8.75,-8.02,-7.41,-7.99
200802,-1.67,-1.5,-0.75,-2.34,-2.77,-5.99,-6.96,-5.45,-5.76,-6.59
200803,0.44,-0.4,0.31,-0.14,-1.45,0.24,-4.74,-4.89,-3.62,-5.49
200804,0.95,2.84,5.65,5.24,8.06,5.79,7.42,9.86,9.03,5.4
200805,1.41,2.13,4.63,1.64,5.11,1.17,1.39,-0.2,0.58,-1.35
200806,-5.63,-6.23,-7.62,-9.68,-7.75,-10.39,-13.15,-9.43,-12.71,-12.48
200807,1.97,-3.11,-0.53,4.91,0.18,-5.4,-4.49,-4.24,-4.38,-2.56
200808,2.32,2.16,2.64,2.89,1.01,1.85,0.8,-0.9,-1.18,-2.94
200809,-2.64,-6.14,-10.12,-15.21,-11.88,-15.5,-13.99,-13.98,-6.07,-11.42
200810,-11.24,-14.44,-13.3,-20.31,-21,-19.48,-23.35,-25.32,-29.36,-19.24
200811,-4.89,-5.01,-5.38,-9.46,-4.57,-6.21,-10.17,-13.23,-21.67,-19.34
200812,1.35,3.86,1.99,0.54,0.83,0.49,5.59,3.13,-0.61,-2.4
200901,-5.75,-4.65,-8.4,-8.3,-8.52,-15.07,-8.84,-20.97,-7.17,-15.03
200902,-8.1,-9.31,-8.23,-11.31,-11.67,-10.05,-9.79,-9.8,-23.26,-26.86
200903,3.66,8.51,11.05,9.39,11.34,13.94,12.29,15.3,16.36,28.11
200904,0.56,6.77,9.58,14.75,16.57,19.17,23.96,29.09,23.58,33.89
200905,4.02,2.99,3.13,3.75,5.23,11.03,8.08,6.55,11.05,23.5
200906,1.75,1.99,1.89,-1.45,-2.88,-2.47,-0.36,-0.74,-4.85,-0.76
200907,4.91,7.13,7.7,9.69,7.98,8.48,10.74,16.31,12.83,10.71
200908,0.76,3.17,2.68,1.87,3.23,4.91,9.56,9.05,9.06,19.97
200909,1.72,3.63,3.9,4.6,7.68,5.77,6.73,3.96,8.03,7.56
200910,1.03,-0.82,-2.73,-3.44,-2.82,-5.37,-6.16,-9.28,-10.55,-14.91
200911,5.87,5.57,5.96,4.34,6.26,4.64,4.89,6.34,6.13,3.76
200912,0.47,3.43,2.98,5.4,1.78,2.56,2.42,7.17,5.73,8.71
201001,-2.62,-4.23,-3.11,-4.65,-1.01,-4.11,-2.98,-3.57,-2.57,-4.36
201002,1.51,3.58,2.24,5.25,3.37,4.95,5.04,6.25,6.92,5.4
201003,3.69,5.36,5.35,8.3,8.68,7.41,6.66,10.68,9.86,9.39
201004,0.25,2.81,0.3,1.93,2.82,3.06,5.83,3.28,5.22,6.04
201005,-7.29,-7.51,-7.27,-8.27,-9.26,-8.15,-9.66,-8.01,-7.38,-11.13
201006,-2,-3.74,-6.14,-6.36,-8.57,-7.94,-9.63,-8.01,-10.92,-11.89
201007,5.09,6,6.89,6.91,7,10.34,9.83,10.01,10.86,13.58
201008,-0.18,-4.46,-6.19,-6.82,-8.37,-8.27,-5.55,-6.53,-6.75,-9.17
201009,5.78,9.18,11.37,10.42,9.13,14.01,14.16,15.19,13.16,14.81
201010,2.45,3.85,4.92,4.75,3.26,6.22,5.16,4.98,4.08,2.22
201011,-0.75,-1.33,1.84,1.74,-1.63,3.43,3.49,4.12,5.82,1.01
201012,3.54,6.62,6.79,7.73,8.99,8.73,12.74,8.1,6.01,7.29
201101,1.39,0.74,3.97,2.38,1.74,3.05,2.28,1.76,0.22,-1.37
201102,2.9,4.64,3.25,4.48,3.96,2.57,5.17,1.47,3.72,3.11
201103,1.11,0.04,-0.02,0.21,0.06,1.86,-0.28,2.12,-0.31,0.63
201104,4.58,3.26,2.87,2.85,1.06,2.7,2.3,0.64,2.64,2.39
201105,1.75,-1.52,-1.35,-2.71,-1.87,-2.63,-2.71,-1.71,-2.37,-2.25
201106,-1.36,-1.11,-2.28,-2.19,-1.44,-1.23,-1.69,-1.12,-4.32,-3.34
201107,-2.14,-3.37,-0.88,-3.24,-3.72,-0.08,-3.07,-1.94,-1.84,-4.05
201108,0.85,-4.41,-6.17,-9.37,-8.41,-9.37,-11.28,-10.68,-9.9,-12.09
201109,-1.44,-5.3,-7.59,-9.09,-11.27,-13.44,-15.08,-12.75,-16.49,-20.32
201110,5.26,10.66,11.14,15.4,14.43,17.51,19.86,19.21,17.86,17.84
201111,1.69,-0.31,0.71,-0.29,-2.09,-2.09,-0.76,-2.04,-5.03,-8.87
201112,3.25,2.28,-0.02,-0.88,-1.35,-3.71,0.38,-2.61,-2.99,-2.51
201201,0,3.83,5.16,8.22,7.96,9.34,11.35,9.19,14.14,16.67
201202,2.12,6.73,4.35,3.14,4.38,5.73,4.97,6.23,5.85,6.07
201203,2.91,3.37,5.1,1.94,1.34,4.75,-0.67,2.81,3.1,-0.54
201204,0.4,-0.04,-0.23,-2.18,-0.6,-1.46,-1.11,-3.18,-4.93,-6.19
201205,-2.84,-4.3,-7.32,-8.65,-9.02,-12.08,-6.26,-11.04,-10.3,-10.11
201206,4.96,5.19,2.83,2.72,1.17,2.49,3.17,5.33,4.56,2.93
201207,3.02,0.35,0.87,-0.1,1.17,0.86,0.76,-3.8,-0.63,-4.32
201208,-1.45,1.32,4.26,4.03,2.59,7.56,5.46,4.88,4.97,5.34
201209,2.56,3.25,0.81,3.74,2.56,3.36,4.12,2.97,2.48,3.31
201210,-1.01,-1.94,-2.72,-0.49,-1.73,-1.77,-1,-2.71,-4.67,-3.48
