,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
198801,2.99,4,5.36,4.95,4.24,6.03,4.61,3.94,4.13,4.03
198802,7.92,5.12,3.33,4.75,5,4.66,4.72,5.23,5.5,6.24
198803,3.74,-1.52,-1.77,-0.31,-1.43,-2.44,-3.54,-3.33,-1.67,-1.82
198804,3.14,0.8,-0.6,0.93,1.91,2.81,1.32,0.59,0.13,0.04
198805,-1.48,0.28,1.33,0.36,-0.36,0.76,0.84,0.68,0.47,-0.6
198806,5.21,4.3,4.62,4,5.22,3.62,6.93,5.38,5.92,5.6
198807,0.17,-0.39,-0.49,0.19,0.02,-1.69,-0.67,-1.49,-1.32,-0.14
198808,-3.63,-1.32,-0.85,-1.15,-2.82,-4.11,-2.73,-3.83,-1.97,-3.1
198809,2.41,1.72,4.16,4.4,0.91,3.58,4.04,5.03,6.22,4.45
198810,-1.57,0.02,0.74,2.09,2.47,3,1.28,2.28,3.98,-0.18
198811,-2.2,-0.94,-2.57,-1.78,-1.17,-2.49,-0.35,-1.97,-1.38,-2.29
198812,3.43,0.28,2.04,2.72,1.57,2.77,1.55,1.88,1.94,3.63
198901,7.84,7.13,5.94,4.95,6.66,6.57,6.37,7.97,6.62,5.94
198902,0.41,-1.39,0.11,-1.64,-2.68,-2.69,-1.45,-1.89,-2.09,-1.28
198903,4.2,2.7,1.93,2.73,1.53,-0.94,2.93,3.05,2.86,3.16
198904,6.64,4.77,4.47,4.42,2.76,5.98,5.82,6.5,4.86,5.04
198905,4.99,3.56,4.28,4.21,2.82,2.66,6.01,3.95,4.37,5.06
198906,-1.37,0.03,-1.95,1.18,0.22,0.39,-1.28,-1.33,-0.8,-1.12
198907,3.72,6.94,5.15,7.15,7.79,7.15,8.6,7.52,7.89,11.5
198908,2.27,2.7,2.77,1.57,1.5,1.41,2.9,2.49,2.54,1.59
198909,-0.79,-0.82,-0.04,0.35,-0.49,-1.32,-0.32,-0.03,-0.49,2.1
198910,-5.15,-2.62,-2.98,-1.84,-0.83,-2.54,-3.28,-3.89,-2.86,-2.64
198911,1.88,2.31,2.34,2.8,2.65,2.91,1.68,1.21,0.72,0.56
198912,-0.7,0.49,2.74,1.21,2.3,2.87,4.35,1.81,0.86,0.59
199001,-9.21,-5.85,-7.47,-7.56,-5.78,-6.16,-8.3,-7.2,-6.66,-8.57
199002,2.5,2.24,1.34,3.06,1,2.36,0.68,1.06,1.94,1.34
199003,1.55,1.07,1.16,-0.26,1.56,2.77,3.03,2.79,3.09,3.8
199004,-4.54,-4.36,-4.56,-4.74,-4.42,-1.17,-3.2,-3.16,-1.59,-0.74
199005,8.32,7.62,8.36,8.62,7.68,9.19,8.58,10.34,9.7,10.02
199006,0.13,-0.45,1.76,-1.69,-0.35,-1.13,-1.88,-0.96,0.31,0.56
199007,-4.72,-2.45,-0.18,-0.01,1.72,-0.3,-0.95,-1.23,-3.78,-0.74
199008,-14.35,-10.03,-8.88,-8.78,-9.01,-8.59,-8.77,-10.56,-9.04,-9.66
199009,-8.01,-8.67,-6,-5.95,-4.47,-3.53,-3.93,-6.17,-6.22,-5.37
199010,-5.58,-4.58,-2.93,-0.2,0.44,-1.04,-2.65,-0.7,-0.1,1.11
199011,11.72,7.37,7.41,6.07,7.34,5.49,6.48,7.43,6.64,7.25
199012,4.29,1.32,2.16,2.18,2.47,3.26,2.07,2.63,4.27,4.64
199101,6.25,6.75,3.9,2.67,3.93,3.71,6.28,4.06,7.25,6.16
199102,11.48,8.64,6.36,7.68,7.39,5.87,6.48,7.41,7.43,9.65
199103,8.53,3.81,2.48,1.15,2.66,3.37,0.79,2.79,3.93,4.61
199104,0.5,-0.43,0.85,-0.53,1.19,0.28,-0.57,0.42,0.09,0.86
199105,2.66,3.66,2.15,3.12,4.69,2.52,4.3,5.93,3.76,4.94
199106,-6.55,-6.06,-4.6,-5.43,-3.63,-4.02,-4.96,-4.5,-3.85,-4.26
199107,3.32,3.98,3.62,4.71,4.63,3.15,3.64,4.26,5.39,6.73
199108,3.39,1.92,2.53,2.83,1.08,0.7,1.57,3.36,3.27,4.63
199109,3.38,-0.83,0.04,0.93,-0.37,-0.16,-1.44,-1.92,-2.1,-2
199110,6.13,2.55,2.16,3.11,0.67,1.74,0.5,1.68,2.23,1.05
199111,-6.64,-3.09,-3.84,-2.49,-4.64,-4.8,-4.97,-5.28,-4.86,-0.24
199112,9.53,9.02,6.7,10.92,12.42,7.43,10.51,10.05,12.29,15.01
199201,7.18,1.14,0.69,-1.88,-0.61,-0.52,-0.4,0.5,0.93,-3.08
199202,-1.18,2.32,3.87,-0.39,3.88,1.83,1.42,0,1.34,0.99
199203,-4.12,-2.49,-1.91,-0.82,-0.86,-2.91,-2.39,-2.13,-0.92,-3.28
199204,-5.81,-0.91,1.81,0.6,1.84,4.98,3.48,4.01,0.96,-0.47
199205,-0.13,0.94,0.46,1.86,0.59,0.55,-0.1,-0.05,1.2,0.91
199206,-4.12,-2.73,-2.64,-0.09,-1.56,-0.09,0.26,-3.4,-2.3,-2.93
199207,3.67,2.49,2.84,5.81,2.76,4.34,4.39,4.21,4.22,4.54
199208,-7.35,-4.33,-4.73,-2.47,-2.58,-1.55,-1.73,-2.08,-1.02,-1.32
199209,1.46,1.48,0.38,2.64,0.19,1.13,1.06,2.75,2.81,-0.17
199210,3.07,1.06,1.29,1,-1.53,-0.85,1.03,0.91,2.95,1.96
199211,8.51,6.84,4.59,3.31,2.31,2.49,3.94,4.98,4.5,4.4
199212,4.69,3.44,2.47,2.2,-0.64,2.02,1.15,3.54,1.93,0.54
199301,4.04,3.63,4.28,2.59,2.19,1.01,0.25,1.85,0.74,-1.51
199302,-2.93,0.94,0.64,2.14,3.11,2.57,1.51,1.46,0.13,-2.49
199303,2.95,3.62,4.06,2.71,1.09,3.81,2.6,3.49,1.57,1.39
199304,0.68,1.2,-0.55,-1.76,-2.34,0,-1.96,-3.1,-5.98,-4.4
199305,8.01,2.86,2.45,1.73,2.25,3.43,2.04,2.94,3.36,3.72
199306,1.64,1.37,2.59,1,-0.46,0.16,-0.37,2.36,-0.7,-0.1
199307,0.95,3.64,0.94,0.9,1.36,1.11,0.65,-1.83,-0.73,-2.8
199308,6.37,4.62,5.75,3.99,2.43,3.99,3.94,4.19,3.33,2.76
199309,-0.05,0.09,0.5,1.23,-0.33,0.88,-0.85,0.52,-0.35,0.09
199310,3.45,1.62,-1.56,0.04,-0.05,0.82,2.77,1.17,1.83,3.23
199311,-4.06,-3.54,-3.66,-2.07,-1.55,-3.22,-1.03,-1.01,-0.32,0.15
199312,-0.35,1.74,2.65,2.71,2.44,2.35,2.53,1.03,0.6,2.56
199401,3.83,3.98,4.67,3.38,2.74,3.42,2.85,3.78,3.03,1.96
199402,-5.03,-3.86,-3.01,-2.33,-1.33,-2.54,-2.83,0.37,-2.87,-2.48
199403,-5.73,-4.93,-4.36,-4.32,-4.58,-4.43,-3.77,-4.65,-4.09,-4.56
199404,-2.29,1.44,0.81,1.94,0.98,2.09,0.39,-0.41,1.32,2.55
199405,0.33,0.58,-0.01,-0.06,-1.08,-0.52,2.54,1.16,2.85,0.8
199406,-3.98,-3.53,-3.03,-2.41,-4.22,-1.05,-2.54,-2.22,-2.69,-2.67
199407,2.6,5.31,3.24,3.35,3.02,3.88,3.97,2.57,2.42,2.92
199408,5.55,4.25,3.57,4.42,4.74,4.35,2.51,5.03,4.5,4.81
199409,-1.66,-2.31,-1.5,-0.62,-1.61,-2.85,-2.04,-2.99,-2.57,-1.29
199410,-0.62,1.18,2.42,0.99,1.46,4.13,2.19,1.27,1.72,1.77
199411,-4.69,-3.34,-3.69,-4.34,-3.57,-3.3,-4.08,-3.14,-3.51,-3.24
199412,-0.43,1.61,2.1,2.43,1.47,0.47,3.1,0.35,0.87,1.46
199501,0.39,4.56,1.34,0.54,0.24,1.85,3.01,3.22,2.69,2.48
199502,3.7,2.43,3.46,3.62,4.21,4.58,4.8,4.7,3.71,3.77
199503,1.82,2.28,3.05,1.59,4.05,2.3,1.82,3.04,3.28,2.3
199504,1.28,2.19,1.86,0.67,3.26,3.21,1.31,1.35,3.25,3.99
199505,2.02,2.35,3.67,2.23,3.01,3.74,3.92,4.5,2.63,4.36
199506,6.67,3.65,2.25,3.13,3.46,2.59,0.96,2.87,3.08,3.76
199507,5.99,3.75,4.55,3.83,3.4,4.95,5.02,4.34,4.34,2.8
199508,3.75,3.3,1.92,-0.31,-0.55,1.58,-1.13,0.65,0.4,2.04
199509,3.52,2.65,1.72,2.34,4.19,3.63,1.5,4.57,3.92,5.92
199510,-3,-3.29,-2.49,-3.45,-1.31,-3.42,-1.35,-0.61,0.47,0.58
199511,4.1,4.87,5.79,6,3.9,5.01,3.41,5.48,2.54,4.62
199512,2.27,1.58,2.33,2.68,2.83,1.24,-0.64,2.75,1.35,0.77
199601,1.84,2.28,1.94,0.61,1.01,3.26,2.45,3.27,3.2,3.73
199602,3.03,1.47,1.78,1.21,0.89,1.94,4.82,0.21,1.89,1.44
199603,-1.68,0.98,2.23,2.88,1.62,2.67,1.01,1.53,1.55,-0.06
199604,3.69,4.1,1.97,1.77,2.6,1.35,3,0.31,3.53,2.21
199605,2.74,2.82,1.89,3.53,1.38,2.01,2.11,3.13,2.95,3.32
199606,-5.35,-2.4,-2.35,1.15,-0.67,-1.44,-2.03,-0.09,0.01,1.4
199607,-12.74,-7.05,-6.12,-7.51,-5.49,-5.31,-4.82,-4.83,-3.25,-4.72
199608,4.43,4.57,3.62,4.69,4.3,2.92,4.02,3.75,3.99,0.47
199609,3.92,3.16,4.43,3.72,4.83,4.17,5.53,6.29,7.31,5.62
199610,-3.55,-0.66,3.31,1.75,1.22,2.51,1.63,2.41,0.77,1.66
199611,2.08,5.92,5.14,4.71,4.61,5.9,5.96,9.29,7.67,7.84
199612,-1.19,0.21,-1.28,0.51,-0.82,0.08,-2.18,-1.91,-2.91,-0.97
199701,3.92,2.64,6.1,2.39,3.86,3.53,5.79,7.05,6.83,6.32
199702,-1.72,-1.24,-1.13,0.21,-0.23,0.08,-0.56,0.65,-0.02,0.95
199703,-7.85,-3.82,-3.84,-4.2,-3.33,-1.88,-3.48,-4.58,-4.22,-6.3
199704,-3.69,2.09,3.19,0.64,2.09,3.64,3.33,7.71,5.72,6.58
199705,11.08,9.1,9.21,6.66,7.44,6.61,6.59,6.37,5.04,7.4
199706,3.53,4.02,4.99,5.07,4.27,2.89,5.33,5.67,3.92,3.71
199707,5.82,6.82,8.35,6.49,8.08,9.04,8.2,8.54,8.02,6.75
199708,0.47,-1.14,-2.89,-0.57,-1.6,-2.95,-3.98,-5.87,-4.98,-4.96
199709,8.35,7.14,7.04,7.24,5.8,5.21,5.83,7.15,3.95,4.73
199710,-4.64,-4.42,-4.63,-2.59,-3.4,-3.69,-2.37,-4.46,-0.73,-4.18
199711,-1.91,1.14,1.31,0.54,4.11,2.93,1.61,5.4,4.45,5.89
199712,-0.95,2.7,1.92,2.3,3.33,2.93,1.76,3.46,0.17,1.19
199801,1.43,0.1,0.11,-0.87,-2.61,-1.18,-1.51,1.49,3.38,1.31
199802,8.07,7.48,8.15,7.28,8.07,7.57,7.92,7.41,8.44,5.64
199803,6.79,7.19,3.39,4.32,5.29,3.72,4.26,4.93,5.3,5.76
199804,1.83,1.96,2.83,0.69,1.02,1.98,4.14,0.31,1.29,-0.36
199805,-5.19,-2.7,-4.67,-1.28,-0.85,-1.94,-5.25,-2.62,-2.6,-0.18
199806,2.22,5.16,3.87,0.23,3.51,1.68,3.31,3.96,5.75,3.53
199807,-2.24,-6.74,-3.59,-4.44,-2.92,-1.55,-2.69,-2.97,-1.01,0.49
199808,-23.22,-15.49,-18.39,-14.52,-13.65,-15.03,-15.27,-15.69,-14.58,-14.19
199809,11.63,5.89,5.57,4.51,4.27,8.34,6.13,2.34,9.7,5.26
199810,6.92,4.82,7.28,5.23,9.43,7.33,6.36,8.86,5.6,10.1
199811,9.96,4.87,5.66,6.01,6.74,4.77,5.49,5.05,8.78,5.42
199812,15.22,2.97,3.76,7.3,6.51,3.64,4.33,7.09,7.15,6
199901,11.26,0.11,-0.49,1.04,0.59,1.72,2.8,1.56,7.33,2.33
199902,-1.92,-5.04,-0.59,-4.19,-2.16,-3.45,-4.57,-2.44,-4.29,-4.95
199903,13.42,2.12,4.03,2.21,3.85,3.78,3.48,5.08,4.05,-0.7
199904,6.73,8.84,4.36,4.46,3.82,6.19,8.35,2.55,-0.8,7.83
199905,-5.33,1.88,0.32,3.94,-2.46,-1.49,-0.46,-1.87,-2.69,-2.25
199906,1.71,5.26,3.36,3.27,6.13,3.95,4.51,5.18,6.01,6.74
199907,-3.42,-3.08,-1.62,-1.15,-5.58,-2.22,-2.76,-4.35,-2.66,-3.04
199908,-1.06,-1.31,-2.2,-2.59,-1.86,-1.83,-4.17,0.04,1.13,-0.59
199909,-0.65,-1.21,-4.33,-3.49,-0.84,-0.98,-3,-0.64,-2.83,-4.76
199910,9.9,2.1,5.04,3.92,10.34,7.87,4.08,11.33,7.48,2.04
199911,7.02,6.74,1.36,4.42,-0.06,1.8,3.67,0.7,2.59,3.64
199912,14.55,16.14,5.48,8.91,6.56,7.88,7.32,7.57,6.63,1.99
200001,-0.28,-4.24,-2.96,-1.4,-6.66,-5.76,-2.74,-3.92,-5.55,-6.25
200002,16.32,4.23,7.18,3.02,-3.69,4.48,1.28,-0.38,-1.12,-4.25
200003,-5.52,5.98,6.08,5.98,11.92,7.2,8.56,13.83,11.91,6.83
200004,-10.66,-7.42,-4.26,-3.64,-0.62,-0.74,-1.04,-2.41,-9.37,1.07
200005,-10.12,-2.71,-2.58,-0.77,0.68,-3.68,-4.1,-1.6,-4.31,-0.73
200006,15.22,1.99,0.88,1.59,-1.27,-0.91,3.4,1.24,5.99,3.8
200007,-9.84,1.25,-1.29,1.76,0.98,-1.72,-0.16,0.97,-2.91,-2.73
200008,13.23,8.88,7.48,7.67,10.68,3.91,8.17,7.96,7.69,2.77
200009,-7.42,-11.24,-1.42,-0.45,-0.76,-6.83,-3.47,-13.36,-2.5,-0.16
200010,-11.06,-6.62,-7.6,-2.97,-3.74,-0.73,-0.3,4.14,-1.55,5.42
200011,-25.46,-14.12,-15.3,-8.05,-9.04,-4.57,-9.38,-4.66,-7.5,-4.09
200012,0.96,3.66,5.34,0.97,7.43,0.66,-1.85,3.98,2.19,-0.26
200101,7.35,8.34,6.66,2.8,0.85,0.65,9.27,3.48,-0.84,3.38
200102,-20.06,-10,-8.01,-10.63,-6.83,-12.71,-11.12,-5.61,-7.12,-3.25
200103,-14.23,-7.74,-4.51,-2.32,-4.32,-6.41,-7.32,-4.05,-9.25,-3.79
200104,13.83,10.4,8.17,8.11,9.27,6.52,12.68,6.88,6.21,4.74
200105,-0.12,0.34,0.06,0.9,0.8,2.12,1.15,0.86,1.96,0.62
200106,-0.95,-1.8,-4.21,1.28,-1.46,-2.55,-0.44,-0.62,-3.35,-1.15
200107,-12.03,-6.33,-1.69,-1.5,-5.2,-2.13,2.21,0.48,-0.67,1.08
200108,-11.02,-6.42,-8.54,-3.81,-8.78,-6.53,-5.95,-4.86,-5.88,-2.95
200109,-17.76,-9.71,-15.51,-7.81,-11.94,-10.8,-6.73,-9.41,-6.41,-3.15
200110,10.17,-0.8,6.18,3.05,5.19,1.33,3.73,2.14,2,-1.43
200111,13.75,3.34,12.82,4.68,9.65,10.23,7.33,8,6.74,4.93
200112,1.95,5.19,-1.92,1.05,0.86,4,3.59,1.15,0.75,1.44
200201,-8.42,-4.97,0.38,-2.74,-2.38,1.27,-0.35,1.13,0.11,-1.49
200202,-6.84,-5.06,-11.27,-0.72,-3.06,-3.1,-0.3,-1.47,0.48,-0.01
200203,6.48,3.62,9.07,5.21,4.06,4.82,6.2,5.77,1.26,2.58
200204,-9.97,-3.82,-6.86,-0.94,-6.35,-1.88,-4.27,-4.05,-5.71,-7.61
200205,-3.73,-3.45,-2.51,-3.06,-1.2,-1.02,-0.97,-0.51,-1.71,1.18
200206,-12.32,-10.77,-10.9,-3.96,-4.25,-8.08,-3.96,-8.22,-5.26,-9.28
200207,-12.63,-9.07,-11.43,-9.51,-6.62,-11.88,-10.36,-8.14,-3.99,-5.36
200208,1.75,-0.75,-0.38,0.41,-1.05,1.71,3.6,1.02,-1.56,1.08
200209,-8.68,-14.45,-11.12,-9.15,-10.98,-9.7,-11.21,-8.02,-10.44,-11.12
200210,10.1,7.14,7.12,9.91,7.61,12.23,8.22,5.62,6.18,9.2
200211,12.12,14.37,9.56,7.94,9.56,7.19,2.47,2.44,4.03,4.68
200212,-10.54,-9.76,-6.13,-7.97,-8.14,-6.87,-5.75,-2.08,-4.77,-3.22
200301,-2.84,1.83,-0.52,-5.61,-2.41,-4.51,-3.58,-1.84,-3.42,-1.67
200302,-4.27,-0.9,-3.45,-3.93,-0.4,0.07,-0.74,-0.76,-1.8,-3.33
200303,1.01,-1.27,-0.65,0.13,-0.26,1.48,2.37,2.45,1.75,0.67
200304,13.74,9.79,10.08,10.35,8.78,6.72,9.81,4.87,8.09,6.62
200305,12.6,11.39,9.54,5.28,8.86,4.01,4.89,4.53,4.37,5.41
200306,2.16,1.71,-0.42,0.24,1.77,1.66,1.94,0.11,1.72,1.86
200307,4.84,3.16,8.26,4.39,4.49,3.87,2.63,1.72,-0.97,-0.45
200308,5.72,3.28,0.62,6.25,0.42,4.61,3.31,2.63,0.29,0.63
200309,-1.43,-4.23,-1.65,-2.18,0.33,-0.3,-2.58,-1.17,-0.25,0.14
200310,9.27,7.42,5.9,10.7,7.47,4.8,7.41,4.34,4.35,5.76
200311,1.66,2.39,2.4,1.34,0.86,0.82,0.26,1.5,0.55,2.94
200312,2.21,4.22,7.21,4.81,4.48,4.91,1.43,4.79,4.93,4.89
200401,7.93,2.43,3.62,2.81,1.32,0.43,1.38,3.18,0.72,1.4
200402,-1.88,0.51,1.71,3.78,2.29,0.78,4.37,0.97,1.41,1.53
200403,-2.61,-1.25,-0.6,-0.83,0.07,-2.34,-0.04,-1.01,-1.9,-1.06
200404,-5.83,-3.29,-2.47,-4.2,-4.28,-0.4,-3.04,-1.84,1.2,0.03
200405,1.94,1.84,2.33,2.91,0.13,2.43,0.91,2.34,0.31,-0.63
200406,1.58,2.07,2.07,1.2,1.68,3.07,0.83,2.76,0.82,2.45
200407,-9.8,-5.64,-6.54,-4.24,-3.51,-3.72,-1.95,-2.04,-2.21,-4.59
200408,-2.79,-1.98,-0.04,0.65,-2.21,3.19,-0.42,0.18,1.18,1.04
200409,3.85,4.2,3.98,0.95,1.96,-1.21,3.54,2.17,-0.14,0.69
200410,3.66,3.26,0.68,0.82,2.56,-0.07,2.23,2.23,1.01,0.49
200411,7.49,5.45,6.21,5.34,4.87,3.22,5.17,2.93,3.37,6.69
200412,5.13,4.44,4.55,3.66,1.55,2.78,3.09,3.06,3.46,4.79
200501,-5.8,-3.93,-5.21,-3.4,-2.04,-1.84,-0.79,-2.36,-2.29,-1.2
200502,-0.14,1.34,2.35,2.16,0.4,2.39,2.01,5.04,2.69,0.22
200503,-3.57,-0.7,-0.78,-3.67,-0.97,-1.75,0.02,-2.9,-1.03,-1.46
200504,-4.67,-3.11,-3.05,-3.77,-1.63,0.15,-1.34,-2.48,-1.93,-3.1
200505,6.24,4.64,6.14,5.46,4.11,2.33,3,3.82,1.74,4.6
200506,0.37,-0.04,0.93,1.26,0.42,1.26,0.14,0.97,0.37,1.07
200507,6.82,3.27,5.3,3.46,6.17,4.67,2.29,4.59,3.19,4.01
200508,-0.04,-0.15,1,-1.15,0.26,-2.04,-1.88,-2.81,0.29,-2.43
200509,2.26,-0.22,0.16,0.42,2.08,1.54,-0.21,0.04,1.72,0.75
200510,-2.99,0.03,-0.44,0.33,-1.77,-2.66,-1.76,-0.73,-3.47,-2.58
200511,4.05,4.09,5.53,5.07,5.82,3.29,3.74,3.41,2.47,3.48
200512,2.14,-0.77,-1.41,0.7,-0.45,0.24,1.33,-0.66,0.12,-0.47
200601,5.63,3.47,4.77,1.07,2.63,4.32,3.68,1.79,4.05,3.7
200602,-0.5,-1.28,-0.03,1.14,0,0.93,1.06,0.74,-0.84,-0.76
200603,2.91,1.32,1.54,3.01,2.24,3.16,0.82,0.67,1.9,1.57
200604,-0.4,2.01,-1.68,2.14,1.3,1.78,1.72,-0.22,2.66,0.55
200605,-6.42,-1.31,-3.52,-2.33,-3.8,-3.97,-3.84,-2.61,-2.21,-2.72
200606,-1.61,0.28,-0.3,-1.65,-1.7,0.31,1.44,1.13,1.24,-0.55
200607,-3.32,-1.3,-2.75,-1.42,-1.21,1.28,0.74,0.07,1.91,-2.19
200608,4.64,3.17,3.79,2.01,2.34,1.84,2.36,2.71,0.92,3.34
200609,0.34,2.45,1.66,2.7,3.95,2.72,2.18,3.83,0.15,1.26
200610,4.83,5.69,2.57,4.64,3.1,3.23,1.73,2.76,5.27,3.62
200611,2.52,2.4,2.69,1.09,3.1,0.55,1.57,1.12,4.04,2.37
200612,1.48,2.06,0.79,2.12,2.09,3.12,0.46,0.84,0.68,-0.48
200701,2.85,1.6,1.76,2.12,0.6,2.35,1.82,2.21,0.69,2.82
200702,-0.72,-2.02,0.19,-0.4,-1.61,-3.22,-1.29,-1.96,-2.34,-0.2
200703,0.91,0.88,0.96,1.98,1.88,0.35,0.74,0.66,1.98,1.52
200704,4.12,3.01,3.49,2.4,3.58,4.41,3.17,4.72,4.67,5.4
200705,2.97,2.14,3.7,3.92,4.62,2.02,3.56,3.13,4.86,4.4
200706,-0.91,-1.47,-1.97,-2.06,-0.45,-3.59,-2.49,-1.54,-0.73,-0.97
200707,-3.55,-5.73,-3.61,-4.11,-2.26,-4.06,-3.28,-3.63,-2.59,-1.13
200708,1.66,0.53,1.61,2.79,1.46,2,2.11,1.23,1.21,0.04
200709,4.25,3.36,3.01,2.01,5.46,2.47,2.83,2.98,4.36,4.79
200710,1.1,0.57,3.15,0.16,7,0.31,1,1.47,5.55,1.19
200711,-7.44,-7.82,-2.42,-6.98,-2.57,-5.7,-6.17,-1.68,-2.87,-5.05
200712,-1.74,-0.96,-0.85,-1.21,0.77,-3,-2.54,-0.18,1.97,0.7
200801,-9.81,-6.34,-5.34,-7.41,-10.92,-3.55,-4.87,-3.79,-6.1,-6.85
200802,-3.51,-3.25,-0.38,-5.89,-4.3,-5.75,-5.06,-2.62,-1.46,0.74
200803,-2.69,1.34,-0.9,-5.05,0.94,1.14,-2.14,-0.47,0.39,-1.13
200804,6.49,2.93,2.83,5.76,6.96,2.4,5.12,4.6,3.86,6.31
200805,3.78,3.37,3.13,-0.21,3.9,-1.02,0.9,1.67,3.84,2.64
200806,-9.55,-12.76,-8.87,-11.57,-8.75,-11.45,-10.94,-5.93,-4.95,-5.39
200807,-0.07,0.79,-0.6,2.2,5.2,-0.39,-1.06,1.56,-7.01,0.32
200808,0.95,-0.73,1.24,0.96,0.98,2.38,1.61,2.49,1.66,1.72
200809,-10.53,-18.69,-8.83,-10.87,-5.46,-7.72,-9.39,-6.88,-9.24,-8.54
200810,-26.22,-23.97,-16.24,-21.46,-21.7,-13.38,-15.59,-13.69,-15.88,-16.81
200811,-17.53,-13.35,-11.11,-8.28,-13.32,-8.02,-5.94,-6.28,-1.28,-8.72
200812,-0.2,6.93,1.29,6.14,-0.07,0.97,0.5,4.19,-0.91,2.69
200901,-8.67,-7.62,-7.16,-7.22,-15.54,-8.68,-11.07,-5.44,-6.63,-5.88
200902,-12.2,-10.78,-10.96,-11.77,-13.71,-10.96,-8.45,-9.94,-10.26,-6.64
200903,15.38,13.49,8.15,9.15,12.24,6.09,9.58,8.95,6.21,9.1
200904,14.33,15.06,10.08,10.43,16.94,9.75,9.96,6.05,8.13,10.72
200905,6.56,8.91,2.92,5.29,4.34,4.26,3.89,7.09,5.2,4.33
200906,2.4,-0.62,0.53,0.14,2.67,0.77,-1.43,0.65,-0.97,3.21
200907,9.91,7.24,7.96,10.02,9.03,9.06,9.58,6.07,7.14,5.4
200908,9.31,3.97,8.77,2.01,3.09,2.2,3.57,1.67,2.1,1.75
200909,5.65,5.27,2.06,4.32,5.91,7.18,2.45,3.38,4.4,3.57
200910,-8.46,-5.03,-5.08,-2.99,-5.45,-3.67,-0.89,-1.06,-0.58,1.02
200911,3.53,2.82,4.94,2.68,5.61,6.21,6.95,6.38,6.02,5.49
200912,4.41,3.38,1.22,6.66,4.94,2.15,3.27,3.74,2.5,0.27
201001,-3.87,-1.23,-1.59,-3.45,-5.12,-2.04,-3.73,-4,-4.13,-4.85
201002,4.5,4.72,3.86,4.21,2.75,2.96,3.22,2.32,3.25,3.73
201003,7.98,6.34,7.38,5.96,9.45,6.51,5.7,5.41,5.46,5.04
201004,5.41,0.38,0.95,3.44,2.77,1.23,1.65,0.8,3.39,1.84
201005,-8.97,-6.8,-8.98,-7.66,-7.65,-8.1,-6.63,-7.47,-8.2,-8.11
201006,-9.2,-2.25,-6.95,-5.17,-6.27,-6.14,-5.66,-3.77,-5.81,-5.53
201007,6.85,7.35,4.63,6.58,7.84,7.59,6.58,7.54,5.96,7.7
201008,-7.83,-7.64,-3.13,-7.02,-2.49,-7.13,-4.15,-3.66,-3.66,-4.9
201009,10.24,10.78,9.01,9.78,9.55,8.83,8.91,8.88,10.79,8.9
201010,2.81,4.08,1.91,0.72,3.79,3.38,4.71,4.71,3.61,5.26
201011,1.54,1.65,0.81,0.69,0.86,-1.76,-0.68,2.38,0.6,-0.89
201012,12.38,9.65,6.42,10.01,5.88,7.12,7.5,5.52,4.98,5.18
201101,3.2,3.21,0.62,3.69,3.07,2.63,2.12,2.42,0.85,1.37
201102,3.72,3.6,6.03,5,4.8,1.75,4.47,2.51,3.03,2.72
201103,-0.38,-1.27,-0.7,-0.27,1.02,0.39,0.99,0.67,1.03,1.12
201104,1.58,1.2,2.69,2.08,3.74,2.66,2.85,3.11,3.45,3.88
201105,-4.77,-2.45,-2.22,-2.04,-0.54,-0.83,-1.24,-1.64,-0.81,0.87
201106,-3.27,-4.25,-2.35,-2.41,-2,-1.9,-1.68,-0.91,-1.22,-0.56
201107,-3.62,-5.55,-4.32,-3.67,-2.27,-1.79,-2.46,-2.44,-0.71,0.41
201108,-10.83,-9.58,-9.76,-6.78,-7.83,-5.66,-4.51,-4.92,-5.05,-4.13
201109,-11.88,-9.99,-11.56,-9.57,-8.39,-7.21,-6.14,-6.62,-5.2,-7.68
201110,12.72,15.24,16.88,12.7,14.15,11.72,8.99,10.59,10.41,9.67
201111,-1.86,-2.93,-1.28,-0.8,-0.52,0.87,-0.02,0.11,-0.56,1.4
201112,0.41,-2.08,-0.89,2.78,-0.46,2.42,1.56,0.27,0.68,0.82
201201,8.99,7.29,5.75,6.37,7.49,2.3,3.25,2.58,6.93,6.1
201202,6.76,4.11,4.7,5.55,3.28,2.63,4.94,3.33,6.29,4
201203,2.73,3.49,2.48,4.24,3.56,2.56,3.01,1.88,5.14,2.37
201204,0.2,-3.35,-1.53,-1.47,-2.55,-0.52,0.3,-0.79,-0.63,0.38
201205,-7.49,-9.01,-8.3,-5.39,-9.28,-5.56,-4.58,-5.71,-4.39,-7.09
201206,6.87,4.39,3.56,4.79,2.91,3.55,3.3,5.81,2.04,3.19
201207,-2.93,-0.97,-0.13,0.37,1.12,0.34,2.67,1.28,0.81,0.64
201208,4.41,4.18,3.96,3.65,3.64,2.84,1.05,1.26,3.61,0.88
201209,3.3,4.78,3.73,3.58,4.52,2.11,3.45,1.34,1.39,2.41
201210,-1.86,1.22,0.02,-3.39,-3.11,-0.69,-0.64,-1.2,-3.41,-1.38
201211,1.17,-0.16,1.01,2.15,2.21,1.9,-0.09,0.12,-0.03,1.18
